id	filename	md5	size	state
d95387e4-7fd7-4d0d-b687-d81668d838b4	1bac1f6a-df2a-4167-82b9-eb00cda814c9.FPKM-UQ.txt.gz	43b5dbf014f782787358da1f9521f4a2	510976	released
b5ddef34-f164-486f-b62e-b792f216324a	1777294b-0012-4cfb-8749-d94f22b4ca75.FPKM-UQ.txt.gz	92cd3d4a324a47a852e6e2cd2c59bd7f	478494	released
43af284d-036e-4835-87fb-788c3bca7191	11c0bd94-1621-4d51-8886-ccd77f6c04c3.FPKM-UQ.txt.gz	7eb0238b5d6e2587b265e5a8da7f5cf6	511503	released
4bc7313d-cb01-413d-a9f4-a1cdbfe36723	3b650844-9475-45c2-932d-6804ab8ea2ec.FPKM-UQ.txt.gz	d6ceed38f63bdd2b463a62bd58ec8ee2	479294	released
02bfa719-bd28-43dd-872c-25fa3c4ab1b1	ad190495-86c3-4c04-bb23-6619606577d2.FPKM-UQ.txt.gz	ae7f47f270531c129fb9c2b4fb908633	503020	released
ab065749-8215-4363-aef2-69f15c61c472	6acc4fa9-8557-4812-9ebd-8eb838432f06.FPKM-UQ.txt.gz	8e312a78e5e4da6a0047f239a4a0166f	505480	released
9b8500ba-73cb-433f-9544-f7f5172ba336	3d8fc9be-b978-48b5-ac83-18a2e9209687.FPKM-UQ.txt.gz	2bb096d57d51cd2b25b98ca562b5634c	465489	released
5ad96f63-e112-43be-8d53-d7c0fef5a2aa	798607d9-d840-4be5-aac0-765aa9a97913.FPKM-UQ.txt.gz	ab6f8280a79d578f4d208384be0f80c2	491020	released
ba477241-a5e4-40a2-8f91-c9814a170727	fcaaa288-34cb-4597-b2c9-20b1eb027ebf.FPKM-UQ.txt.gz	1abdf5a206a254dbdc0c5c433d1c693a	498956	released
cbb09cff-21d2-40d0-ac16-abe94dd6ee04	bfb6877d-175e-4861-9554-8a4d052cc30a.FPKM-UQ.txt.gz	a9be85ba4429fa17bd4fb2916d5acc00	489530	released
3b2ea61b-d560-4477-a60c-5f3c20bc9717	f4dc779b-628d-443d-9dc5-de478efff865.FPKM-UQ.txt.gz	1d82ec9b2851399f2ed7447faf744954	504971	released
e9189f12-b918-45f6-a581-6b854bd185d0	4e92e7a1-5a53-4296-8ce1-b655f4aaae3d.FPKM-UQ.txt.gz	621aeb2294c7abc4a15661518231e020	476839	released
782a4c8b-cae7-463c-af46-f142d534e53e	ddb3fd2f-1481-4dba-8b0e-db3eb12ebae1.FPKM-UQ.txt.gz	b20e9678e4e6f3e312b78dbe16b2dd0b	513086	released
f1eeaa6b-1d18-4ff7-bba2-24f64cc0d6e7	7b91ee01-c8c0-45f3-9654-e911a2a73fab.FPKM-UQ.txt.gz	9ffe359faacf7412fea882b33f6920a4	463929	released
1cdd9f5f-664a-4448-b389-596833cf9dc8	f5f94b57-3a13-4898-a57a-941a31e976c4.FPKM-UQ.txt.gz	5d23844eb10b0740635b33f9d513b313	505812	released
28edd1ad-55a9-4adc-8136-7c05960b038a	ec3365db-eb52-41f6-9f89-34f546fca076.FPKM-UQ.txt.gz	0b5e44661ad0127f6c7486201bf29439	498325	released
724b0ffa-9dfe-4bec-ab9d-bd1e1979f85d	186b160e-ab23-40df-9dd3-fba8031f7023.FPKM-UQ.txt.gz	d0bf2092567ebef5229f71e7f7de500a	487525	released
3fa28734-4598-49c8-8f44-55053016ff3d	39f87aff-f96b-4f2d-a36d-10558054657a.FPKM-UQ.txt.gz	07d7ce0e9bfaaf3d31ec9dda174546aa	522880	released
1b5432ac-5a5c-4324-b4d2-7cb2a8749489	9bbe408c-e2fb-4485-ad73-618ca57da131.FPKM-UQ.txt.gz	32ecaeefa7a78e37cb9fdaf897f660c2	492334	released
c97e5bc5-5139-4dd3-ba36-ce1424709b91	6702de4e-a6f0-4ffb-83e7-6f8ed97c98b4.FPKM-UQ.txt.gz	81cc2f4efd0392a4667470ee94f6656f	510665	released
fed1041d-239d-40d7-bec6-b05ecabec607	e40a49a6-a4e9-4552-b78b-27c85d95c1a7.FPKM-UQ.txt.gz	1e26b370fab5bc740d1b1307fb8cc3bc	497379	released
4cae8406-bfa8-45fa-991b-4185863dce77	666424f9-3547-452d-8dc5-1b126a70a619.FPKM-UQ.txt.gz	a37a3103fa15f7ddca97d9eeee175afc	494814	released
91f242d3-1d35-4861-a6f5-88e6850fa556	c6cbdff4-b55c-4e33-984a-3e016ce6622f.FPKM-UQ.txt.gz	345491adbf05d66acb99c6d3459ea97d	503727	released
523aeedc-5fe9-420b-b791-6e344b2ea762	73fd698d-46d3-4a2a-ae52-91bd00e72b6a.FPKM-UQ.txt.gz	2d1886712c811a16dba5f3f019843d05	497033	released
7e7e66cd-6fee-4aa7-bf5b-7ba61b7dab21	4c957647-48b4-4470-85ea-3c403a7dcefa.FPKM-UQ.txt.gz	7390f0c192beb1ad624264d5f3f491e0	521797	released
255b77cf-9b2c-4483-9737-a0067657011e	65315477-9c5f-4e48-baaf-67027c502f15.FPKM-UQ.txt.gz	80f7033079aef6146e57d732706c3e72	498599	released
0418ff61-b653-4849-96e4-61a7e8128435	4010ade2-4193-44e8-91c3-2d83b5414e00.FPKM-UQ.txt.gz	3aabd2e04e42a0c60b80497b7e8a9668	538696	released
be105361-0a85-45a4-b759-75a004d6f07a	3935d0b9-f79a-440e-abc3-d39a8ec88f11.FPKM-UQ.txt.gz	141e875b1beea9269c4de9a7c4226744	509200	released
465344de-ee3b-4412-8a36-9af82a7f83ca	69ee0de8-763d-49de-8410-b8d564cd7afe.FPKM-UQ.txt.gz	b49324e90fd1f8f1c76f11f693777a4c	532470	released
995a0491-14b7-4498-af16-105f29f17adf	10495d8f-e54e-49ff-a034-645a4e7b5354.FPKM-UQ.txt.gz	097b0c93320a7c5bdced807f4938e93f	513734	released
27810f76-1f0f-44d1-97c1-1e66661a5a3f	013dc5b4-cf78-4a1a-90f0-2bc3fe230a5a.FPKM-UQ.txt.gz	e64c83a2ba2226483e4729baf9ada5fb	530478	released
09e34cb2-9587-42cb-a8db-ab4affd8fef7	9a151f86-9a12-4035-98cf-db29417a5fd2.FPKM-UQ.txt.gz	0dda807e5d2cac29a64b43887b03d99f	525360	released
60657cd2-bdcc-494b-95e6-44e7dfc76699	e7a29167-b58f-4fec-9b5e-cfd6b7c922a9.FPKM-UQ.txt.gz	ac5834f637ee1928c0b6f162fdef31f9	515071	released
80e5d927-9338-4dfa-a612-4b7a3b02e4f1	ea77fe52-24ab-4bb7-88ac-8fa54af8d01c.FPKM-UQ.txt.gz	ac4cb4dfb4ddef118f271139596eb5ba	493994	released
6b576f06-346f-45a7-b593-50568d500018	5d09a214-1894-4ab5-b103-fddb9b1cf590.FPKM-UQ.txt.gz	e5a5b8277932471ad771e4db065cb59f	533406	released
e7142e22-fb27-4923-b9cb-ab680c96ec94	1a766cb4-eb5e-44a1-ac95-2f3f87992cd0.FPKM-UQ.txt.gz	1363c4cffec425de11d84980d1e0c345	500381	released
17fef5a0-b9b7-4d31-91cb-f07d905842ef	38653f5f-fd47-477a-a2ff-6d7dfdcda9d6.FPKM-UQ.txt.gz	f8892ce64be088a1fd1dd6a10359a14a	481423	released
f776b696-e1a6-4851-b15f-fe8a1cdadbe4	1297a365-11e4-4a14-93a3-74c7aa0029e1.FPKM-UQ.txt.gz	4f2520bea4b74e4816e232adb932416d	489257	released
055df644-eda5-47cd-b7e8-c43b61cb6d56	0fcb64a3-76ac-405a-baa9-7919fc32cd6e.FPKM-UQ.txt.gz	7421e9fb1cf82edb6e734863c16f923f	506622	released
bf87dd0c-afde-470f-a3b1-ea5fed0bfcdf	2dad895e-fde7-4526-9af8-e69c23df9afa.FPKM-UQ.txt.gz	9a721caa39405088ac795ffc9464fa0e	497939	released
0ea7c315-5801-43dd-a88b-ed6cf144c753	df02af7a-ae3a-4836-848c-8c2957c51dfa.FPKM-UQ.txt.gz	b9d5f3f0eda105ed74beaea50e8366e7	509533	released
252e5f92-5a0f-4e9c-902e-bc961c0fd7ef	5c1c7971-4ea2-4569-8c26-cebccde268d2.FPKM-UQ.txt.gz	6a09095519063d6fe30d946868e689f0	629512	released
40ca9be5-afd9-457d-9532-58c9e649bcf3	45b3cbd9-b757-42bb-9230-e55ef6041761.FPKM-UQ.txt.gz	081bf4be3acbf929b0e7101a5b03e0a9	506734	released
f186db08-b431-49fa-923f-e6bc2852a159	08834b43-87fd-4759-9350-964457f879bb.FPKM-UQ.txt.gz	082a844c033ff6a344691c01e820cde4	523884	released
b8ec5a4d-9aab-42b3-87a6-0b66a2772cc2	983f1e8e-9c59-403d-b424-84aae2bca034.FPKM-UQ.txt.gz	878439b5a873da79635a57b544165d8f	516496	released
88cb6122-894a-403a-8ca2-2f823b23c1d7	92939250-d58f-4167-bf73-52f8fb89992e.FPKM-UQ.txt.gz	f6059cf0f92a332d5f8252b514d7b52b	530021	released
2230084d-057e-43ea-800a-96668b4d7d01	6511edbd-3674-4aa2-9927-47575f33afd5.FPKM-UQ.txt.gz	7eb5fad5c631a15b27a0be355f9de4f7	532808	released
e5a7a9bf-461f-464b-8030-ba5bfd6fe88c	d23a9020-8382-403d-9b01-831dbc58ed15.FPKM-UQ.txt.gz	7cf99bb21655a375ef695b967831735c	537095	released
fa545bdd-d53f-47c9-8fa4-bd1cb70da992	632d317d-e0fd-4af3-865e-1d87bc4423bb.FPKM-UQ.txt.gz	fc06892c805c06e142f7572d5bdfadf6	462132	released
e9ee0019-10a0-4767-9ce9-d5f98b3394a6	61ce076e-eb53-47d1-a930-0ca2e70407c6.FPKM-UQ.txt.gz	ce7a226c5ec3112e2a84bdb8f9fae0a9	530660	released
e4108362-0583-4df1-a7b0-8729699cb053	40076d7f-32c0-47b4-a701-159a2efc2f58.FPKM-UQ.txt.gz	e57f649d60b60997d2ba7d77f7f78c40	483150	released
b072e5d3-3ab8-4f8c-a974-7e7440b63780	e9f65d45-a80f-41fa-b17a-bd53703c9b6a.FPKM-UQ.txt.gz	fd30bd4214306253c96d29b2c3ce0696	514869	released
c5e5822c-8197-471d-b4bc-5ad9de1321c9	9be93e32-5549-49b7-9a9d-b425871a765d.FPKM-UQ.txt.gz	80e133f0e3cffa9085212452cd4ca076	506524	released
789a2a06-7d1f-4b2a-b325-9c1bc1b04d42	d7980ec2-4100-4528-a929-e43873de14ab.FPKM-UQ.txt.gz	89b3ca859df75cd97cae681cdf77dd91	483683	released
5b842255-ff5e-481a-8738-2bb6b97ccca0	392eda3e-b663-495c-9c57-a6b4eb3e803c.FPKM-UQ.txt.gz	beaae86f5026f3d9aec5d114122a7962	490409	released
059b0b7a-c44d-4083-9d44-5c42db3e2b52	e250c5cd-1786-4b25-b143-c8da28a3b77c.FPKM-UQ.txt.gz	f0c4e5af11ced1ce8409a54d3e90dc4d	487639	released
53a8a4cc-6974-4ea4-88ce-d96be3ba0409	0c94149a-f877-4be6-a5a5-1f78c2e5255a.FPKM-UQ.txt.gz	02d6b5ba7b02a4cfcd4735aa71ae1514	482734	released
a74bebcb-a25b-468f-b3f5-eeef56602c41	6c005bee-d65c-4a91-b210-5da5d98d7a5e.FPKM-UQ.txt.gz	c713e886f68fd3273f7f88f51717ff27	495242	released
ac7da190-81d2-4323-96f4-fd1038e1f53d	a9191fde-9363-48b6-9750-72ad32c22596.FPKM-UQ.txt.gz	91539312314c38d060f124c2ae19e0e2	511911	released
720f9d11-0896-46df-b157-c50ff4c2acec	b775000b-5f07-4730-9b31-d4cab53309ab.FPKM-UQ.txt.gz	3538e2a80a64192def2554fe26bfdf8f	514125	released
99df56a5-f58f-4936-8caf-e64ebd3eae45	b4a853ac-1836-46d0-aa99-68ffc7c7cb31.FPKM-UQ.txt.gz	b5bbd17244bff40cfbab9bdb2995e1a2	536724	released
ed141a88-cf90-4a00-a92b-523622d819bf	76dba7d8-0b1f-4e14-857c-97fdd279bc60.FPKM-UQ.txt.gz	62277e839cf3cb5878c71e698b129db6	506076	released
725014aa-a221-4368-a496-1d2ee6adcc0c	403b1855-51e5-4136-8e76-17ceba12046d.FPKM-UQ.txt.gz	a9552fa84dce908763453ccb1fdfb8e4	537399	released
0709b892-221d-412a-8970-427d55c89b60	5810334f-0f7b-4ab9-b2eb-326e8af7e147.FPKM-UQ.txt.gz	1bcad66ceb60304fed296c2e26069d1e	517755	released
2736cbb9-4641-4b52-9557-05a38d142fb9	3fcc7b8e-9124-4840-b070-d0ae42d8e1dd.FPKM-UQ.txt.gz	acd7ad9ef49c2fe97606818c8de9af15	551951	released
0eeb1663-c7de-4fb1-b723-ac2a6020586b	1b114329-8e22-4cc4-a452-94a41f329bdf.FPKM-UQ.txt.gz	0d2d6b63429329766d9f8c8a955fcdae	531991	released
2f3e5f1d-39c7-49db-811d-f1bd86a06740	ab245571-87c5-4759-a529-8250074160d1.FPKM-UQ.txt.gz	11fb63d5783cbdda6f782bacb8dc1811	523856	released
bf235c83-2fa3-4417-b28e-3eaca051cda9	5e8b7557-3781-47b9-8b20-2c0416a9841f.FPKM-UQ.txt.gz	0688589fb733f2fcc8fc2db4c591da4d	491191	released
ef39552a-ac1d-4d84-a9c6-02213ee955a2	10a0aa68-3dda-4fe7-8fe8-57d42208fd3b.FPKM-UQ.txt.gz	99a0aa975088c728aa2303155aea70bb	523243	released
659a29c1-9225-43a2-85d4-3381629c2017	bee73975-5ec9-4e91-a760-efea24ad9c17.FPKM-UQ.txt.gz	62a243933110558d2e3e8a0e22966c6c	520807	released
6e0833aa-899b-4d03-a901-37309a741ada	d717df43-bc62-449d-a4e2-e30f95b10e8b.FPKM-UQ.txt.gz	257e1694c7d907c5fca186761275c906	520024	released
b4a003aa-2e9e-4c78-b317-ac7b85c6c02c	9a258d14-23ec-4d25-902d-a2839d76a809.FPKM-UQ.txt.gz	1b23856557f1eeb26f3dc709578bd6bd	514694	released
25f40022-75fb-46ac-9848-7808230cae60	ee289426-59e8-4050-aedf-c5a71e9860d0.FPKM-UQ.txt.gz	fc875a933f2296e6a63751fa9f50e854	513680	released
fa3aabfd-b064-49fa-afe8-66e5928c3548	41f3a303-50f4-4127-8f05-a1367a5606e6.FPKM-UQ.txt.gz	8c199d113f31b2115e04704a59bfd1ee	508000	released
34c37c88-7fb0-498f-8558-711d0da481f8	94a8bcf0-2761-4f53-8919-f49669f95e55.FPKM-UQ.txt.gz	998038606afae9f7505571f7505e4c48	488781	released
47b0feb1-264c-446f-9512-afe6fcd39290	0862ad1d-8d29-4212-be68-8ce6140c12cf.FPKM-UQ.txt.gz	cb2099b3b43198c7645739ee763022e3	507140	released
0bbd3d15-475e-4672-9081-84c557acacc0	418eab89-5e78-4be3-ba93-c9dc2a7d1c68.FPKM-UQ.txt.gz	862addd71cbe0b868c35df32579ffa57	509830	released
4c4aee9f-f040-4435-816d-e33ec0fc56b4	ccdfb795-0b81-4050-b83e-cef9caf05713.FPKM-UQ.txt.gz	43a25f1809dfc9d67b45dd4c1f5cd05d	525791	released
71d1ad4b-6eb6-4a28-8014-bf020acc6227	b0dabbd2-835b-4e75-bff2-0041db336d1b.FPKM-UQ.txt.gz	45d37d8291ddd933847cadeb2daf3b20	514800	released
b57a233a-95c2-4664-abd1-74703a77cb9b	80c96dc1-c0a0-4613-b03a-369f00904460.FPKM-UQ.txt.gz	36163322fc118b74ef29e0cfe72fd825	588971	released
0fc6d9af-2ba2-4475-b10a-67f01c5f8a24	bd94b0f7-933f-40ce-ad26-e9f94defbbae.FPKM-UQ.txt.gz	1b5618b537ada62bdac71fd573da422e	491944	released
f1db771c-3e92-4ccf-838f-530217336630	f35f13c4-f12e-4a05-893a-8e70afb392b1.FPKM-UQ.txt.gz	61700d30d7f181df5d316fc259472394	545953	released
c364f574-c8cd-47fe-8915-b16015ad9882	6b1442d8-64b8-456a-b6ce-08c8f1fa9ce6.FPKM-UQ.txt.gz	17ea707b14b40ec595f8e210f06e0229	530653	released
5f6ba7ca-fd05-4242-bd60-a06ac77ee637	81f11356-bf0c-47ce-a5ed-6728f22c6dc3.FPKM-UQ.txt.gz	2128d1786ba2c38e66d2799b011492dc	514389	released
38d03be3-fad1-4d90-8116-305561e32c7f	1a6947d9-21f3-4d78-bb00-a854314bb7d2.FPKM-UQ.txt.gz	2e42e0ca16034206a4b2493bdb3e3c69	493646	released
916df7e8-da17-4a77-8cb4-d31510c3f2fb	1c16cfc6-d8c0-44f8-bbaa-275cdd8dc87c.FPKM-UQ.txt.gz	070b1d4ffc730afbe714ef3252da58df	563124	released
9aa8c87a-1157-4c21-afb3-fcc05ba360fb	86769aff-fbef-40f2-9485-63454be3bad6.FPKM-UQ.txt.gz	1f701a4c5201eff2ce5b86e5d143f876	544915	released
ae39e39e-c441-4088-ad0a-e8c4a56362a9	7ab6c455-c4ef-4dc6-9b17-efdbebd8a18c.FPKM-UQ.txt.gz	c1b6bb0c9b868e7c99e98d2edda7ff5c	522414	released
48505cd8-230b-41e0-96f3-f3a04e2e003f	9e0bba8c-ee44-41f6-8b09-7688fe4192a1.FPKM-UQ.txt.gz	54f3490dce04f4f43f102542e0e7e484	515906	released
b094680a-e658-454e-8bf4-b25ac2277a7c	c5e8f287-a5d7-4d69-ba74-39baf871f1a7.FPKM-UQ.txt.gz	c489df1226949b56cf78a0e37f2d2a81	568686	released
40f7fe84-7e25-43fe-860f-0ee40e6dc56a	94ca26b4-6673-4dba-a7d0-8e6a8c4b03ee.FPKM-UQ.txt.gz	c301573ab8c99bcd79ffb05f840ca9d3	512734	released
862bb19e-ca8b-40a5-b464-268fb6091ce4	64c53ed9-c688-47fd-a5c7-0b2ece45f68e.FPKM-UQ.txt.gz	e8299a2cf9d7ddbbac5a4a7820e475fa	484724	released
4882c0b0-7550-45ca-a0f0-25603976c150	74e8d5cd-2823-47bd-9b89-cf43ce6fa292.FPKM-UQ.txt.gz	0f0351f52b0f3a24522e94d51173c9d6	481387	released
33371a04-2329-48a1-9ec6-5d80987699f9	b689bc2b-5e52-4244-afd3-499254cedeef.FPKM-UQ.txt.gz	96d9e239cae826a641c5f9668da3f987	494304	released
3dda1117-1c74-4c9b-a407-d1f204e6795a	63b4d44a-7744-4edc-8582-368958d3cb20.FPKM-UQ.txt.gz	9b9e00e2cdbfa30c03521c200a8b8f05	497333	released
57f70343-b27d-4541-bdd2-ff58f2ec4fb2	758b4472-0993-4e40-b3f0-36c1e9e86994.FPKM-UQ.txt.gz	b0f87b82708bffdab74e69bf8946e6f5	489050	released
d30070ba-ff53-48e3-b5bb-59294ca55683	08ec676c-8ea3-40ed-b579-8ba863af6102.FPKM-UQ.txt.gz	59813682317b227328c226ed19085d75	494420	released
56790bac-3c75-439e-a0c1-c633216f4bb6	ead813f7-a943-437f-9da2-0121c92a3a99.FPKM-UQ.txt.gz	2df22fac9d510f59c46dd82f700afdd4	486976	released
2b91e0f7-d934-41c1-9792-7a15c063f33f	39ff47a9-877b-43c5-9e73-46dab12bf4c4.FPKM-UQ.txt.gz	4243eec75d38fc632977c187ac32c471	496553	released
16fdea42-d79d-466d-bcfe-6f77bfd75643	d06425f6-4ae5-4225-9ec3-0aa196c7885b.FPKM-UQ.txt.gz	9e91af8defdd644640ccc19514258302	514084	released
124f15f4-86ab-47b8-af6c-ee97d34a37b0	5f6523cd-6344-457c-bd3d-8c0f57891739.FPKM-UQ.txt.gz	8329e76b6eecd2cdb142ad416245c68e	502204	released
6a1c6acf-73c2-4f21-9736-b89fd42d3aec	8301fe5c-c7c9-4def-ac1c-edeee5b8a424.FPKM-UQ.txt.gz	b46fc3f42bef3931dda73fc85e8d4a68	508984	released
e528d18e-a242-4069-8696-7f98ad9f6fc7	8437c884-964f-4e10-8ee8-c914d9b87e88.FPKM-UQ.txt.gz	58373aeee56e255bdb775974d8c332e0	524675	released
e0fd087c-7b5e-4d2c-be2f-18707568fa3f	5aba468f-4f91-41b7-a675-30b157a535de.FPKM-UQ.txt.gz	72c72784fe00abcbec9e28e803e79395	552040	released
792b9b1d-8083-4207-8a81-392296b435f4	2f4228ea-16a0-48d8-9d36-d52ba70d0e67.FPKM-UQ.txt.gz	281089ccf713f057065053aab3a9e1f7	505109	released
09bdc492-1882-4673-aead-32876f77dcfc	5b0571f1-a20a-4601-bc0b-901d32c4fb40.FPKM-UQ.txt.gz	9b110cbf5e0317c26a13fc018decd579	497999	released
fa347590-890c-4a50-8e49-f1e64f90f00a	5837f785-a733-4641-a438-f3e5313fa6ef.FPKM-UQ.txt.gz	ef77004c1cb77cefd3b5a1cb6458189d	482326	released
6c984a78-47f9-48de-914a-8c79b229043a	fbef38b2-454d-44e6-b27f-5a790c6f8c17.FPKM-UQ.txt.gz	1d15dcf7d2152d07bf49e160a0064abe	494298	released
3da11ce8-38bc-432c-9d02-482091dbd7dc	2207de29-e1c5-43b0-97c9-a2b323dcca78.FPKM-UQ.txt.gz	6bd8931f837fcd23b4dd187b7926c351	518543	released
8e7dfae7-ea27-4a4d-b965-6b1a206e994f	20914368-5aac-4081-ba98-696ebb3cae15.FPKM-UQ.txt.gz	848761746dd6af78c7351cb639ab4cf0	526856	released
9481214d-6406-47c3-b06b-f56eccc1507a	1c6fd68e-4c01-4272-b3f1-89361420372e.FPKM-UQ.txt.gz	930cb9e62fafe65750a186b68647efc3	516117	released
a9ce758f-72e6-495e-87fd-79068595a7e8	3ca95132-54ef-4aa3-8cde-5137f7fb2f51.FPKM-UQ.txt.gz	e5b0cfbf72b5f40c68c975158f24f111	495053	released
ae90abd4-2911-470d-97e9-ac2f39dc4d2c	937ee998-d548-42d8-a9f1-c369d76b1246.FPKM-UQ.txt.gz	21cd846b68d84b25c480e8b4994853ba	505922	released
cde600c3-10a4-4eee-b6bb-b4bf59274e43	26a30920-d41b-4400-ae17-a6d290ccbf76.FPKM-UQ.txt.gz	00c0fc340f57d99deeb0c3017f9126f0	474614	released
d78448c8-2fc2-46f3-9733-632972fe308d	d225a442-a4f3-40cd-b80e-d4c3f4cb6b5f.FPKM-UQ.txt.gz	ea00af549aabaf9356ecd4ac6475ffef	526122	released
8a5c51bc-cbd7-41e0-8703-2291f054b191	69dccbbf-11bf-441a-81ec-79b92407ea77.FPKM-UQ.txt.gz	829178a5f842db4988869e5c7446ae93	522397	released
8841e3e3-fdf9-4ff3-a6ce-6428330205de	62bab023-adee-4ab7-a99a-196d6e0365e4.FPKM-UQ.txt.gz	5ff7d87c358fcc801e7c4c993e3c8057	537969	released
4de4e8d7-2b1b-496b-9d95-9ea9e1479708	676bff6f-27b7-492c-87fd-ef23dc3d23fc.FPKM-UQ.txt.gz	69b92acaa0dd408976ef2e9edaecac02	505421	released
70d6eed1-c687-4c06-81ac-019acebf6d83	477dd2e3-bf31-4ce1-b338-215a3d3d1373.FPKM-UQ.txt.gz	e84c13a14431822313eeb8e0c08d2e17	514118	released
dab239f5-ee40-41db-b262-b50b33f31ead	beac152e-13ba-4510-a259-ba04e3f33857.FPKM-UQ.txt.gz	d760e79159fb98b839e1453901e43a49	490048	released
b867ec32-f943-4285-a0cb-a416f100f258	146ec029-21fe-4f5c-bca1-b1af900787e9.FPKM-UQ.txt.gz	9994f0997cfdd1d5d65205c5fcfe60b3	484342	released
b4544042-e3d1-4964-b957-187dbb2bd190	d89648f6-9138-46e3-8e07-2a49565f09f5.FPKM-UQ.txt.gz	9d4d58e006b8b507842486c3c6047383	479069	released
120c8367-3ae9-4d9b-9ba2-e4e285ab1081	0e114891-8315-49a0-92a6-171f233f7638.FPKM-UQ.txt.gz	e8e0069abb29c94ceca6b9705a219fdc	533404	released
55581d5b-f2dc-4d8d-810c-58a91a1fd5bc	0297aa11-ec36-489f-a9a7-05ce96a55874.FPKM-UQ.txt.gz	c213c5aa3461b9976504a97abe58a68b	517586	released
1b7f754d-4f9d-4535-8535-1103b6a4a480	afdee3d2-e728-4230-8cd4-e0a19c587c5a.FPKM-UQ.txt.gz	3c02be902bd23603819e0b29d1f9feec	470764	released
9174dddb-e5dd-45e8-8c91-d04faba5c4a7	ae59fbb0-6b6f-4437-882f-060caa098deb.FPKM-UQ.txt.gz	c61a7b9a83f5186e08d99cf00066e66a	521210	released
39929669-86c6-46fc-908b-7953e426ecb7	3b8d3271-6803-4f67-ae0f-2c0f26fce27a.FPKM-UQ.txt.gz	1a67060d6f4849ddc018be17a99cfafa	530715	released
3a35743e-1d30-403d-8057-e261e61e09e5	9fa303d7-d89d-4524-99fa-88999b042994.FPKM-UQ.txt.gz	67ed3114e88cf28dbc22aeec6d0db228	516954	released
ec4db902-bdae-4ca3-a509-77736dcc4910	cc8c0bb8-aa5d-401c-b7e4-bb5b477a28ac.FPKM-UQ.txt.gz	e6f7975f1b157165228472e25e5f1b2a	490791	released
7098274a-4483-4c5e-ae88-9ae5044a23ae	face3e41-ea52-4a20-9809-12bde16e0685.FPKM-UQ.txt.gz	30aa450d019e4e0f4023489506598315	504085	released
86cbf36b-cc9c-43cb-91ff-caaf8a135183	267bb319-5f6e-4686-9ffc-d64cb4172a05.FPKM-UQ.txt.gz	2fbc9746804b8199eb5fbdc0e2b702fe	518793	released
3cf4d371-8c05-4e21-aa89-15491d010c4c	0e92cbf2-ac17-4227-a54d-1c8877b2db8f.FPKM-UQ.txt.gz	09a8c6fc15cf375398ad1d5869e52d18	497515	released
8171aedd-1af1-49aa-b393-054946f084f3	96ca4c22-f17f-4125-a3db-aeaff0d42660.FPKM-UQ.txt.gz	03ff42222d74cbb46136649a53390703	511194	released
702dcd9c-34df-4654-826c-7952fea2d4d7	a10b47a9-d9c4-495a-95b8-606c2551fe58.FPKM-UQ.txt.gz	3f3982c510bdb1c535a741d82dcf8877	499646	released
2ea307ed-2d12-450a-9a84-780196eb6e06	65961154-aacc-4c6e-a87c-145c0b5ac55d.FPKM-UQ.txt.gz	e6efc9a05ca1fc976a5af5c7a54c40ce	483907	released
c51c43dc-a9ed-4d79-859a-81338131b891	8adf8d6d-df8f-4bdb-8999-a25b9d9dea39.FPKM-UQ.txt.gz	858131c2b66cc47e34b06b165be0ccfb	504860	released
35057ea6-0912-4f51-8560-1e9c1808e91e	d4356740-60db-41b1-901b-a8c2134b7c7f.FPKM-UQ.txt.gz	2482862516af211ed5517cc2840bbc08	584175	released
58978303-8e68-4a85-884d-f2a65fc70889	6d60eab2-3b0a-4c35-9fc2-f4c8b7c5b894.FPKM-UQ.txt.gz	24b96746f04bb4d0df86dfc78c0ff3a1	521410	released
e4f50f86-13fa-4975-8c89-3a5226d5cfb9	33eb8dac-67ee-4ab4-bf70-e81dbec1bf29.FPKM-UQ.txt.gz	7212e9d6253a5e6c2fa40b12b2810016	528377	released
78955b23-7c5e-49f0-8594-66963ec769ac	60890e58-8718-49c2-bee0-e6823dabcbc5.FPKM-UQ.txt.gz	3a19fb4d94dce3a13173b74e1a689355	486442	released
716caa24-2e5f-4984-a2a8-49953ce48760	c9b6ca16-44ea-4173-83ff-ead3fd987937.FPKM-UQ.txt.gz	b7f39f4c9ab47dbb8a8ca91d4a478169	541163	released
6066242c-b1a8-4420-8d61-386dfd7a59b7	516bc7d9-0764-4d31-8134-4d6a0f3983cc.FPKM-UQ.txt.gz	4ceda94210edb568b1962ce0655a9140	517311	released
10341d2e-eb78-4aa5-b2a9-251a2afcfe93	f8001c8a-39b5-4ff9-b607-cf91ad696494.FPKM-UQ.txt.gz	0642ab5f8a4e7943a9ed1022d3e8c235	545728	released
e9e5632b-d54f-4e22-b694-396de2c5e0f8	08b60e36-2683-4650-bcf4-0fe4af20607f.FPKM-UQ.txt.gz	53776b457200b49c4bb640030df1a9e0	520921	released
d3509c85-bdd6-4589-ab03-c8dee0907bac	f40521e6-c30d-45d2-ab6d-61edf96edf89.FPKM-UQ.txt.gz	b9a577b0e06ccdcdb380fbc51afd8b50	519133	released
d64d3d4d-7fce-4e33-98da-52598c09902b	91d987ba-bb25-4464-ab8b-da9ffc777008.FPKM-UQ.txt.gz	9ef54459e5523081bcbd090b3f404d24	513166	released
