aliquot_id	aliquot_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	no_matched_normal_targeted_sequencing	aliquot_quantity	aliquot_volume	state	source_center	analyte_type	no_matched_normal_wxs	no_matched_normal_low_pass_wgs	selected_normal_wgs	selected_normal_targeted_sequencing	amount	no_matched_normal_wgs	selected_normal_low_pass_wgs	selected_normal_wxs	concentration	analyte_type_id
fc91726e-327e-4b2f-b031-c94122d11c3a	TCGA-55-8513-10A-01D-2389-01	a3fd20b2-e001-44ab-9716-754e5ae70808	TCGA-55-8513	TCGA-LUAD	d0fbe91d-eb90-41d0-8944-067670f9a185	TCGA-55-8513-10A	5895481c-54c4-4c7c-b450-36c782129a49	TCGA-55-8513-10A-01	5a54b998-c39c-4076-be2d-6609b707fc8f	TCGA-55-8513-10A-01D	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
4b441475-8f57-4512-b571-fdd0d6736029	TCGA-55-8513-10A-01W-A29E-08	a3fd20b2-e001-44ab-9716-754e5ae70808	TCGA-55-8513	TCGA-LUAD	d0fbe91d-eb90-41d0-8944-067670f9a185	TCGA-55-8513-10A	5895481c-54c4-4c7c-b450-36c782129a49	TCGA-55-8513-10A-01	be7cb3b9-256b-4788-8660-19a437bdd85a	TCGA-55-8513-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
430420b5-d9c9-48ad-84df-bf4730c7a154	TCGA-55-8205-11A-01D-2238-08	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	11d1efaf-502a-4698-9479-d53497d7fadd	TCGA-55-8205-11A	3a73fe22-36e1-4a89-8a5c-634efbe39621	TCGA-55-8205-11A-01	22f74918-1230-48ad-bd26-6c4d4b882454	TCGA-55-8205-11A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
ba4d14fa-7e58-4ff9-b122-a5a59d6cfcea	TCGA-55-8205-11A-01D-2237-01	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	11d1efaf-502a-4698-9479-d53497d7fadd	TCGA-55-8205-11A	3a73fe22-36e1-4a89-8a5c-634efbe39621	TCGA-55-8205-11A-01	22f74918-1230-48ad-bd26-6c4d4b882454	TCGA-55-8205-11A-01D	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
108e4e98-1788-4217-8f4a-3cdc63b416e9	TCGA-55-8205-11A-01W-2271-08	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	11d1efaf-502a-4698-9479-d53497d7fadd	TCGA-55-8205-11A	3a73fe22-36e1-4a89-8a5c-634efbe39621	TCGA-55-8205-11A-01	28b3b3e4-c545-40f0-8691-b14ab3462b63	TCGA-55-8205-11A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
664c910f-4ed1-4c8d-9013-cb726bb91e64	TCGA-55-8205-01A-11W-2271-08	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	63e09d3b-9462-4555-b5e7-41740faa7dde	TCGA-55-8205-01A	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	TCGA-55-8205-01A-11	6ad106ca-3acd-4153-87bc-ff26fa543378	TCGA-55-8205-01A-11W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
96b3c91a-389e-48cc-9347-ed65fa70f3de	TCGA-55-8205-01A-11R-2241-07	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	63e09d3b-9462-4555-b5e7-41740faa7dde	TCGA-55-8205-01A	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	TCGA-55-8205-01A-11	60ad82b1-e470-41d4-95d7-7540e77fa17c	TCGA-55-8205-01A-11R	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
53f5736f-dee8-4476-8973-5664e49269f8	TCGA-55-8205-01A-11D-2237-01	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	63e09d3b-9462-4555-b5e7-41740faa7dde	TCGA-55-8205-01A	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	TCGA-55-8205-01A-11	300d783c-9438-4a40-b02d-3bd43b24bed7	TCGA-55-8205-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
300ba4fc-8004-48ad-9657-76187e44c303	TCGA-55-8205-01A-11D-2238-08	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	63e09d3b-9462-4555-b5e7-41740faa7dde	TCGA-55-8205-01A	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	TCGA-55-8205-01A-11	300d783c-9438-4a40-b02d-3bd43b24bed7	TCGA-55-8205-01A-11D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
da3de7b1-e2ab-40d7-b86c-9e0adf47b00b	TCGA-55-8205-01A-11D-2239-05	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	63e09d3b-9462-4555-b5e7-41740faa7dde	TCGA-55-8205-01A	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	TCGA-55-8205-01A-11	300d783c-9438-4a40-b02d-3bd43b24bed7	TCGA-55-8205-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
641c090c-5356-49e9-a5d3-07898f4b7bb4	TCGA-55-8205-01A-11H-2240-13	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	63e09d3b-9462-4555-b5e7-41740faa7dde	TCGA-55-8205-01A	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	TCGA-55-8205-01A-11	3334d759-fb22-42dd-afd7-66cb4604c817	TCGA-55-8205-01A-11H	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
fbfed16c-ce42-4fe5-9ec0-e29cf32ac530	TCGA-55-8205-10A-01W-2271-08	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	9eeff8c2-988a-4aca-a9b4-1a0d44dd602e	TCGA-55-8205-10A	ef969368-d1c4-4d20-88f0-0a5d20c49269	TCGA-55-8205-10A-01	a58c8529-2271-4ecd-aa38-daeae5636048	TCGA-55-8205-10A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
ff14f73b-c9b4-4a18-b2d5-6ee4c06d762e	TCGA-55-8205-10A-01D-2237-01	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	9eeff8c2-988a-4aca-a9b4-1a0d44dd602e	TCGA-55-8205-10A	ef969368-d1c4-4d20-88f0-0a5d20c49269	TCGA-55-8205-10A-01	e9df1678-48f4-46d1-9a2a-c84a509f62d8	TCGA-55-8205-10A-01D	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
562191f7-038d-40fe-98e5-fdb02976e644	TCGA-55-8205-10A-01D-2238-08	95fa64b0-91e1-4427-b81a-53c47a053563	TCGA-55-8205	TCGA-LUAD	9eeff8c2-988a-4aca-a9b4-1a0d44dd602e	TCGA-55-8205-10A	ef969368-d1c4-4d20-88f0-0a5d20c49269	TCGA-55-8205-10A-01	e9df1678-48f4-46d1-9a2a-c84a509f62d8	TCGA-55-8205-10A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
0bb9b619-af7b-4319-8ed9-9c39a752292f	TCGA-62-A46S-01A-11D-A24D-08	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	9f9bd43e-2204-4837-a4a1-8bba437b179b	TCGA-62-A46S-01A	f5eb8efe-7a0f-46e9-8e48-f19f1722f01f	TCGA-62-A46S-01A-11	25d3b944-4698-45c2-9f7f-912717a8ff5c	TCGA-62-A46S-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
f8d0a424-c8b8-4aca-8e78-2594d787239a	TCGA-62-A46S-01A-11D-A24I-05	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	9f9bd43e-2204-4837-a4a1-8bba437b179b	TCGA-62-A46S-01A	f5eb8efe-7a0f-46e9-8e48-f19f1722f01f	TCGA-62-A46S-01A-11	25d3b944-4698-45c2-9f7f-912717a8ff5c	TCGA-62-A46S-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
7eed573a-4367-48ef-ba5a-50813e859ecc	TCGA-62-A46S-01A-11D-A24C-01	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	9f9bd43e-2204-4837-a4a1-8bba437b179b	TCGA-62-A46S-01A	f5eb8efe-7a0f-46e9-8e48-f19f1722f01f	TCGA-62-A46S-01A-11	25d3b944-4698-45c2-9f7f-912717a8ff5c	TCGA-62-A46S-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
d0bbfa30-ff00-405c-bb83-030c5b5210b8	TCGA-62-A46S-01A-11H-A24G-13	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	9f9bd43e-2204-4837-a4a1-8bba437b179b	TCGA-62-A46S-01A	f5eb8efe-7a0f-46e9-8e48-f19f1722f01f	TCGA-62-A46S-01A-11	c2649b45-96ab-41c4-bdfc-1b4e123ba7e2	TCGA-62-A46S-01A-11H	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
2204ca2d-285f-4e22-b564-d5a6a885a3ba	TCGA-62-A46S-01A-11W-A25J-08	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	9f9bd43e-2204-4837-a4a1-8bba437b179b	TCGA-62-A46S-01A	f5eb8efe-7a0f-46e9-8e48-f19f1722f01f	TCGA-62-A46S-01A-11	6ff449e7-5648-4b6b-8f86-b011df1a01ec	TCGA-62-A46S-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
cc85d7b0-8421-4ea1-b647-92d3d0bbe550	TCGA-62-A46S-01A-11R-A24H-07	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	9f9bd43e-2204-4837-a4a1-8bba437b179b	TCGA-62-A46S-01A	f5eb8efe-7a0f-46e9-8e48-f19f1722f01f	TCGA-62-A46S-01A-11	931b696a-35e1-48a2-b3ca-af37e890a48d	TCGA-62-A46S-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
c11c4257-4ceb-4298-adfe-a5484879a152	TCGA-62-A46S-10A-01W-A25K-08	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	a448987e-7855-463b-9d87-4be4d1ad1e1d	TCGA-62-A46S-10A	60244e71-6dc8-4b66-a03e-7e17c3e8521e	TCGA-62-A46S-10A-01	160de900-7142-48f5-a4fb-bd544392e5bf	TCGA-62-A46S-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
92e1f5e5-322e-4ae9-8a87-3ba555c8d8ad	TCGA-62-A46S-10A-01D-A24F-08	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	a448987e-7855-463b-9d87-4be4d1ad1e1d	TCGA-62-A46S-10A	60244e71-6dc8-4b66-a03e-7e17c3e8521e	TCGA-62-A46S-10A-01	506f868d-c75b-418f-905f-faca875ed799	TCGA-62-A46S-10A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
a2c9f20a-171c-49d4-8d9f-e230e043f477	TCGA-62-A46S-10A-01D-A24E-01	e00a60d7-4253-443d-a187-680ad0931349	TCGA-62-A46S	TCGA-LUAD	a448987e-7855-463b-9d87-4be4d1ad1e1d	TCGA-62-A46S-10A	60244e71-6dc8-4b66-a03e-7e17c3e8521e	TCGA-62-A46S-10A-01	506f868d-c75b-418f-905f-faca875ed799	TCGA-62-A46S-10A-01D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
64734a10-6e85-4834-88a0-d8f3ee36dfda	TCGA-55-8614-10A-01W-A29E-08	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	e2afe825-8fdc-4f5c-8d5d-1387a480cffb	TCGA-55-8614-10A	8613216f-4c92-43d5-a90d-fd92534a25d0	TCGA-55-8614-10A-01	0261309f-a56b-4f39-897c-e0e267f24365	TCGA-55-8614-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
d4e8ce33-0b06-4f30-9ed0-11326f3ab3a9	TCGA-55-8614-10A-01D-A46H-10	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	e2afe825-8fdc-4f5c-8d5d-1387a480cffb	TCGA-55-8614-10A	8613216f-4c92-43d5-a90d-fd92534a25d0	TCGA-55-8614-10A-01	47517155-f8e2-45c3-9fab-d6faa9e67c9b	TCGA-55-8614-10A-01D	--	released	--	--	0.09	23	--	--	--	--	--	--	--	--	--	--
3e26e093-fef5-4676-a5fe-75c291f51488	TCGA-55-8614-10A-01D-2389-01	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	e2afe825-8fdc-4f5c-8d5d-1387a480cffb	TCGA-55-8614-10A	8613216f-4c92-43d5-a90d-fd92534a25d0	TCGA-55-8614-10A-01	47517155-f8e2-45c3-9fab-d6faa9e67c9b	TCGA-55-8614-10A-01D	--	released	--	--	0.17	22	--	--	--	--	--	--	--	--	--	--
79f016df-8ac4-48fb-93eb-777403f6182c	TCGA-55-8614-10A-01D-2393-08	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	e2afe825-8fdc-4f5c-8d5d-1387a480cffb	TCGA-55-8614-10A	8613216f-4c92-43d5-a90d-fd92534a25d0	TCGA-55-8614-10A-01	47517155-f8e2-45c3-9fab-d6faa9e67c9b	TCGA-55-8614-10A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
27e2ea72-c0fe-4f41-8f62-54f59712ecb6	TCGA-55-8614-01A-11D-2398-05	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	afbbd1ad-75f1-47cb-a00a-d905050eb63d	TCGA-55-8614-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
de1365ba-8058-4d35-a640-f77e2e1d5a5e	TCGA-55-8614-01A-11D-2389-01	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	afbbd1ad-75f1-47cb-a00a-d905050eb63d	TCGA-55-8614-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
26b29d49-3985-401d-b09b-ab0ebf6892c3	TCGA-55-8614-01A-11D-A46H-10	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	afbbd1ad-75f1-47cb-a00a-d905050eb63d	TCGA-55-8614-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
13c76fbd-8c92-42d6-9e33-61eea0723d18	TCGA-55-8614-01A-11D-2393-08	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	afbbd1ad-75f1-47cb-a00a-d905050eb63d	TCGA-55-8614-01A-11D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
80c995f9-48bf-49a7-82ac-27d646b93e81	TCGA-55-8614-01A-11R-2403-07	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	63874ffc-787a-4ce6-b62f-8760eb9dfc1c	TCGA-55-8614-01A-11R	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
3daf2755-2ba4-432e-9099-0562075e78a1	TCGA-55-8614-01A-11W-A29E-08	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	11ba2221-7e22-439b-a662-a81c79378893	TCGA-55-8614-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
90bf1f13-6d7e-435a-ae02-0eeef2e045b7	TCGA-55-8614-01A-11H-2402-13	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	556bb046-bd81-4366-a167-e86d991ee732	TCGA-55-8614-01A	734b26f9-44b5-4f1d-bff4-9ca25fffe549	TCGA-55-8614-01A-11	88b21f29-59bf-4f23-ba84-72fa345eeca8	TCGA-55-8614-01A-11H	--	released	--	--	0.17	22	--	--	--	--	--	--	--	--	--	--
5de70ff7-0f8a-47b6-8879-3c08ca251514	TCGA-55-8614-11A-01D-2393-08	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	9db072e5-b0d0-497b-ba3f-dce985a9eb8e	TCGA-55-8614-11A	7b0ba430-9b18-4c19-a3c4-186a6cc813a6	TCGA-55-8614-11A-01	5007a0b5-3be4-42d8-b5b4-dbac9a7d4683	TCGA-55-8614-11A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
22dab745-78e4-4349-99a5-0ea809d8f105	TCGA-55-8614-11A-01D-A46H-10	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	9db072e5-b0d0-497b-ba3f-dce985a9eb8e	TCGA-55-8614-11A	7b0ba430-9b18-4c19-a3c4-186a6cc813a6	TCGA-55-8614-11A-01	5007a0b5-3be4-42d8-b5b4-dbac9a7d4683	TCGA-55-8614-11A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
b9daa079-7687-495f-ada0-38eec03a678d	TCGA-55-8614-11A-01D-2389-01	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	9db072e5-b0d0-497b-ba3f-dce985a9eb8e	TCGA-55-8614-11A	7b0ba430-9b18-4c19-a3c4-186a6cc813a6	TCGA-55-8614-11A-01	5007a0b5-3be4-42d8-b5b4-dbac9a7d4683	TCGA-55-8614-11A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
3c1853db-898d-45cf-86bc-62cce78e92ee	TCGA-55-8614-11A-01W-A29E-08	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	9db072e5-b0d0-497b-ba3f-dce985a9eb8e	TCGA-55-8614-11A	7b0ba430-9b18-4c19-a3c4-186a6cc813a6	TCGA-55-8614-11A-01	6b8d3eb3-10d6-41c3-8575-73d60c8dd819	TCGA-55-8614-11A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
e65ffad2-05b6-4179-aa67-a549c53d63b2	TCGA-49-6761-01A-31W-1984-08	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	0653a75d-3d3c-40e3-ac62-720fd0e082fb	TCGA-49-6761-01A-31W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
98b2eac9-d712-4d03-947f-84c9d8df246f	TCGA-49-6761-01A-31D-1943-01	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	7c2b1d9a-e62e-48a5-9247-3df7cb82531c	TCGA-49-6761-01A-31D	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
5721b714-3c3e-49e8-b301-25727fd130cd	TCGA-49-6761-01A-31D-1945-08	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	7c2b1d9a-e62e-48a5-9247-3df7cb82531c	TCGA-49-6761-01A-31D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
883d2966-193a-4752-92cd-36ce7502fc04	TCGA-49-6761-01A-31D-1941-02	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	7c2b1d9a-e62e-48a5-9247-3df7cb82531c	TCGA-49-6761-01A-31D	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
5093d1cc-9dee-4cb7-82cf-5e10a603b729	TCGA-49-6761-01A-31D-1947-05	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	7c2b1d9a-e62e-48a5-9247-3df7cb82531c	TCGA-49-6761-01A-31D	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
2137cc59-d27f-40b7-a01e-fa9006b0428f	TCGA-49-6761-01A-31H-1948-13	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	910bbec6-d771-4c1c-93b5-f9771d57868e	TCGA-49-6761-01A-31H	--	released	--	--	0.13	22	--	--	--	--	--	--	--	--	--	--
ed630d55-aca9-4b8e-9128-f89177733bd5	TCGA-49-6761-01A-31R-1949-07	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	508830d7-8fdc-4508-892a-90a7d3dfe01a	TCGA-49-6761-01A-31	32ab8e3e-b75f-43ba-9d80-0c70a7e30cbf	TCGA-49-6761-01A-31R	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
cc09df69-f979-4c09-ad85-fc749556fafa	TCGA-49-6761-11A-01W-1984-08	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	6bbaca0a-0c8d-441c-a54c-11b9ecea36d4	TCGA-49-6761-11A-01	2194a50a-48a4-40b4-8d93-804454ec808a	TCGA-49-6761-11A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
0ab304f8-0976-4637-8955-199e1782ab16	TCGA-49-6761-11A-01R-1949-07	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	6bbaca0a-0c8d-441c-a54c-11b9ecea36d4	TCGA-49-6761-11A-01	d0beb2b3-7d2e-4d90-9848-d033947b53ff	TCGA-49-6761-11A-01R	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
3b61adb7-61d5-4d1a-a366-c28aa6e6e602	TCGA-49-6761-11A-01D-1943-01	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	6bbaca0a-0c8d-441c-a54c-11b9ecea36d4	TCGA-49-6761-11A-01	e1f8e04d-f232-41d5-bfc1-320900f15bef	TCGA-49-6761-11A-01D	--	released	--	--	0.13	22	--	--	--	--	--	--	--	--	--	--
2564bdfc-8eff-4faf-9858-06f5a77eb1b2	TCGA-49-6761-11A-01D-1947-05	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	6bbaca0a-0c8d-441c-a54c-11b9ecea36d4	TCGA-49-6761-11A-01	e1f8e04d-f232-41d5-bfc1-320900f15bef	TCGA-49-6761-11A-01D	--	released	--	--	0.13	22	--	--	--	--	--	--	--	--	--	--
dcb01e33-3114-435c-9f83-b0c1f3ff46f0	TCGA-49-6761-11A-01D-1941-02	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	6bbaca0a-0c8d-441c-a54c-11b9ecea36d4	TCGA-49-6761-11A-01	e1f8e04d-f232-41d5-bfc1-320900f15bef	TCGA-49-6761-11A-01D	--	released	--	--	0.13	22	--	--	--	--	--	--	--	--	--	--
24721de3-4572-4864-9ba5-1f54a9023005	TCGA-49-6761-11A-01D-1945-08	4cd3d483-2283-4c6a-a57a-444216119d34	TCGA-49-6761	TCGA-LUAD	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	6bbaca0a-0c8d-441c-a54c-11b9ecea36d4	TCGA-49-6761-11A-01	e1f8e04d-f232-41d5-bfc1-320900f15bef	TCGA-49-6761-11A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
0dab990d-86e1-462f-8fec-0d4ab26957c3	TCGA-97-A4LX-01A-11W-A26D-08	e2b0d873-4942-4483-9a88-d5c6338d0382	TCGA-97-A4LX	TCGA-LUAD	66e63d23-d3e7-4c6a-b099-4000ebaf8c71	TCGA-97-A4LX-01A	e31dfb24-5a82-4df3-9b85-3e63ad402506	TCGA-97-A4LX-01A-11	180d7398-1425-4af6-ac20-516f0b98e79d	TCGA-97-A4LX-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
7d313d92-13f0-49f2-bff6-20e4fdd09337	TCGA-97-A4LX-01A-11R-A24X-07	e2b0d873-4942-4483-9a88-d5c6338d0382	TCGA-97-A4LX	TCGA-LUAD	66e63d23-d3e7-4c6a-b099-4000ebaf8c71	TCGA-97-A4LX-01A	e31dfb24-5a82-4df3-9b85-3e63ad402506	TCGA-97-A4LX-01A-11	37b7a51e-b5c3-45d2-983b-921766604d97	TCGA-97-A4LX-01A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
19623a5b-4df5-4027-b048-b49f450edee0	TCGA-97-A4LX-01A-11H-A24S-13	e2b0d873-4942-4483-9a88-d5c6338d0382	TCGA-97-A4LX	TCGA-LUAD	66e63d23-d3e7-4c6a-b099-4000ebaf8c71	TCGA-97-A4LX-01A	e31dfb24-5a82-4df3-9b85-3e63ad402506	TCGA-97-A4LX-01A-11	ba6369f3-cf68-4558-9935-7b2504d86207	TCGA-97-A4LX-01A-11H	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
