mean.A	mean.B	delta	Pvalue.ttest	p.adjust.BH	Pvalue.wilcox	a.shapiro.pvalue	b.shapiro.pvalue
NLRP5|126206	25.4395310790928	21.9414995430033	3.49803153608942	0.494334189134816	0.532625307642451	2.66466832368464e-14	6.90306482240979e-56	9.8863800647485e-17
NLRP6|171389	7.51207108136974	2.98071866292827	4.53135241844147	1.03280188239354e-16	3.28242344387333e-16	0.0191523726536615	6.64797131402978e-50	6.39885485949993e-09
NLRP7|199713	19.2518011488086	4.57431914695924	14.6774820018494	8.657316107925e-08	1.71186898788219e-07	9.62170762432338e-07	6.65366987841868e-57	4.65985624597639e-08
NLRP8|126205	2.73350888671295	3.6610274821459	-0.927518595432949	0.0794435847388535	0.0993335102480756	1.61615714604529e-11	4.63379214253104e-53	4.5733416085833e-13
NLRP9|338321	3.15170044019914	3.79655690040629	-0.644856460207146	0.00958505395350626	0.0132581515003326	4.22334895727767e-08	4.37507975882842e-47	0.0133141989201751
NLRX1|79671	355.82108147898	587.725359933511	-231.904278454531	6.83922783456535e-28	3.71668043068981e-27	4.79817472975787e-39	6.89382553100709e-17	1.54610640873671e-08
NMBR|4829	1.67058976423563	1.82506873779708	-0.154478973561449	0.729385982413298	0.756964242275055	1.29012306884989e-19	2.50407741069828e-58	2.88662272845416e-06
NMB|4828	109.139438989849	398.530819114604	-289.391380124755	3.01173508498078e-14	8.39564603255132e-14	1.77259906730659e-31	5.5551902564037e-46	3.98660672673594e-09
NMD3|51068	1178.64721270372	1229.75278900048	-51.1055762967574	0.058767183876196	0.0748201074142491	0.000939430036066186	8.45068139291375e-28	2.51243822549254e-05
NME1-NME2|654364	168.289940430676	62.0882489449996	106.201691485676	1.50583433703111e-37	1.25421033564243e-36	6.80559289455591e-21	3.60507137832481e-45	2.1192232225142e-12
NME1|4830	2393.36114099042	648.875050300149	1744.48609069027	3.23065841911248e-75	9.50267163363873e-74	4.12559413844051e-57	2.19636144903135e-50	1.04218898593559e-08
NME2P1|283458	105.346306792479	69.7911306431206	35.5551761493579	1.60477712418991e-12	4.06861930559929e-12	2.42719869541689e-05	2.28695127293964e-47	1.25799850063032e-08
NME2|4831	8462.76327395769	5060.58182504183	3402.18144891586	1.86275727887172e-24	8.69978837409357e-24	2.71862920004182e-16	5.35849756553035e-51	2.18809558497965e-09
NME3|4832	1119.49217012713	402.185922457153	717.30624766998	5.04170847765605e-59	8.83202361388706e-58	4.26032804945856e-32	3.09199015504376e-44	7.50595291977117e-13
NME4|4833	2524.61047732137	1294.6751262611	1229.93535106027	1.57213825802702e-49	1.99244262812054e-48	1.93819735448314e-27	7.24972794071538e-34	6.88989990124268e-08
NME5|8382	97.8268281046983	72.2948334463343	25.531994658364	9.86766647715739e-08	1.94539140044669e-07	0.452585243476277	6.68045646202317e-32	1.36499437261166e-05
NME6|10201	234.827658909649	183.821485985718	51.0061729239313	1.67289534746604e-33	1.18150032262901e-32	8.60470147159513e-16	4.33836397129228e-17	0.0481724829442648
NME7|29922	294.615491338666	234.357324076573	60.2581672620929	5.02977674066024e-18	1.71112421313166e-17	1.70676657773291e-06	8.06795676335285e-23	0.611675494214485
NMI|9111	510.855342907498	383.336094370462	127.519248537036	6.6151198160239e-22	2.73489780392241e-21	7.95050656171742e-05	7.17473464900773e-29	2.23089552438892e-06
NMNAT1|64802	256.362932452464	326.378298272378	-70.0153658199134	6.3354051561291e-14	1.73290971570059e-13	7.95514462281687e-17	6.0849406988398e-18	1.32014950165006e-12
NMNAT2|23057	96.4218308462594	345.378264610553	-248.956433764294	8.66518499970713e-15	2.48435851457879e-14	1.79188927903072e-46	2.0305249723556e-53	6.07978916737516e-10
NMNAT3|349565	213.340419235435	240.649626228296	-27.3092069928607	0.00055928914010367	0.000858267832832681	2.2891989883831e-08	4.58733116958249e-34	0.00232710265252544
NMRAL1|57407	1091.57033612295	518.314686173159	573.255649949786	2.04948414289264e-54	3.07362738770846e-53	2.71175780440573e-39	9.06817218640041e-35	1.85125541783644e-06
NMS|129521	0.000465840193040679	0.00010691117182981	0.000358929021210869	0.321080783993724	0.360283629894253	0.790715521458703	2.63518094535015e-59	0.0947586886795998
NMT1|4836	2315.28466002265	2926.59443038405	-611.309770361401	1.2730265367391e-28	7.18628205273315e-28	1.4255076173986e-27	8.18486854919614e-25	0.367661279741145
NMT2|9397	284.086547875318	1134.082741501	-849.996193625679	2.82824115366577e-21	1.13124136228155e-20	2.00780067826657e-59	1.30406909001062e-35	1.29507902684233e-11
NMUR1|10316	12.0040554261246	135.528643400177	-123.524587974052	1.42556764416929e-12	3.62276634514663e-12	1.59731190452397e-50	4.39801769251816e-46	3.00010911027856e-13
NMUR2|56923	1.22615273982342	0.826763622440347	0.399389117383075	0.0146298035311533	0.019911468100637	0.127571394730937	2.04547197602208e-55	1.4027462831212e-11
NMU|10874	37.4273932972773	1.24965660017129	36.177736697106	0.000503045933699562	0.000774505891622475	7.0708555712377e-23	1.43603871326129e-58	3.78284730377766e-22
NNAT|4826	34.1266615862166	429.988015551829	-395.861353965612	7.96927299725259e-07	1.48769907170934e-06	1.6871413760484e-51	2.71233058426829e-53	2.92586120033339e-18
NNMT|4837	1888.68843799308	2755.03841069586	-866.349972702781	4.84702769707224e-08	9.72104382617859e-08	5.61635411381301e-13	5.3264623082398e-40	0.000165125608462328
NNT|23530	1245.19562973598	1560.32428483065	-315.128655094675	0.0857129584239101	0.106627044922522	0.0476372008899935	4.02684181900351e-23	1.49522584692509e-20
NOB1|28987	883.34163339057	1223.01259630446	-339.67096291389	4.84954551798043e-14	1.33825294394699e-13	1.35705800146519e-20	3.65192485321821e-31	6.25464018452811e-05
NOBOX|135935	0.534482962109196	0.269424879779602	0.265058082329594	0.624312412315023	0.6583009229449	0.488099863616837	2.69635401329349e-59	1.85372322681735e-23
NOC2L|26155	2166.50493435043	1254.07873613258	912.42619821785	3.40649204681674e-48	4.16301715554729e-47	1.91362786188051e-28	2.94799779237013e-33	0.00138545335321015
NOC3L|64318	452.504732928021	486.682675571024	-34.177942643003	0.0111896244075599	0.0153802087910298	0.000929032723621048	3.28390088838425e-27	0.0814503300282047
NOC4L|79050	404.331523699352	235.557948673073	168.773575026279	1.63881990314001e-35	1.2554705757973e-34	1.13328575041005e-26	3.8472381849607e-36	1.8889932339187e-09
NOD1|10392	309.959819443405	522.879553365346	-212.919733921941	1.26231219600389e-46	1.45272038655582e-45	5.72629440774109e-46	1.48252823241926e-36	0.41234503883895
NOD2|64127	208.225880323282	75.2845223404353	132.941357982846	5.49207070924461e-57	8.96325148899055e-56	4.72221155773565e-24	4.92946066401313e-43	6.35194770862362e-05
NODAL|4838	3.95991301784142	10.6687732450499	-6.70886022720846	2.28220520030082e-20	8.71576543291967e-20	6.04341605122483e-42	6.11846566019144e-45	2.97844614497182e-09
NOG|9241	8.80027283693177	7.74787660483929	1.05239623209248	0.394531428849152	0.433347141327944	7.42245872162842e-15	1.52103722862082e-56	1.73433994964829e-10
NOL10|79954	827.954793251868	636.982508644019	190.972284607848	3.2365717885976e-45	3.53082122166298e-44	1.10157627992146e-15	2.1572240831108e-42	0.032185108330889
NOL11|25926	1395.26702074252	957.755694074161	437.511326668355	4.75544868838431e-38	4.0361354700793e-37	1.08394777456936e-15	1.15127299783455e-44	9.7234649126747e-07
NOL12|79159	269.985176204271	210.683288228263	59.3018879760085	9.99411479534864e-12	2.43895365343282e-11	2.53940474360582e-05	5.46784794489281e-30	4.46466111634093e-05
NOL3|8996	536.68501608454	421.378956790032	115.306059294508	7.29318179713072e-09	1.53135933193793e-08	0.0679431822751954	1.0963142598833e-35	4.51868110079179e-10
NOL4|8715	18.3615786715215	6.87356153762439	11.4880171338971	5.15790204608527e-05	8.54627446599763e-05	1.65893064484013e-12	5.27850258844518e-56	5.41684598039066e-07
NOL6|65083	1317.47204609937	1017.38262791644	300.089418182939	1.6882023005974e-23	7.5299764139833e-23	1.35501663395684e-15	1.59049551499775e-29	0.0826677338779548
NOL7|51406	790.903882317959	589.504016432889	201.39986588507	6.4286934160582e-43	6.52112176507366e-42	8.26356293261785e-18	2.6005129685495e-35	3.92205235620847e-06
NOL8|55035	891.61497053052	833.082880943071	58.5320895874488	0.000293966982974846	0.000460474260124862	0.0888808442117317	6.96788760353533e-18	0.0714102481360909
NOL9|79707	187.999841573623	220.174445420378	-32.1746038467555	1.8371831433862e-08	3.77494066421757e-08	7.93311349090889e-10	4.44478426824891e-25	0.063209920006278
NOLC1|9221	2990.45977722551	2094.5114375569	895.94833966861	1.486266675481e-31	9.59275105762351e-31	5.27710326999953e-19	8.91625895801015e-28	0.0662369103142948
NOM1|64434	471.223491326145	475.774727976552	-4.55123665040747	0.63109506221723	0.664598518792672	0.0191960261041805	5.17643744849753e-26	0.831255125138566
NOMO1|23420	4480.65907805982	2951.1821410605	1529.47693699932	4.09195324370317e-47	4.80617231387127e-46	3.2687917954294e-27	7.57450440911628e-36	3.17524879068341e-06
NOMO2|283820	1834.00131839499	1320.7493030482	513.252015346795	4.05563886180573e-18	1.38730958799956e-17	1.7617247252748e-08	2.1379304697903e-33	0.0562121975258083
NOMO3|408050	1590.03575415499	1091.06377077171	498.971983383279	7.82163080043407e-23	3.36516978130159e-22	7.24437801223438e-14	2.05160339450402e-31	0.00291633804843376
NONO|4841	8076.53739121755	6124.08143098612	1952.45596023143	5.12851982166797e-32	3.38673658599759e-31	3.23039229969463e-23	3.74221355415628e-24	0.244012604942669
NOP10|55505	1000.4583729757	775.933949443704	224.524423532	5.35690483259223e-14	1.47271844025109e-13	7.97569893886309e-10	6.04912388144952e-32	1.57064607467557e-09
NOP14|8602	1067.94807240279	959.964832023362	107.98324037943	1.57748471218032e-06	2.89250144018703e-06	0.00189374598197129	6.85493951941102e-21	0.00856058658231248
NOP16|51491	303.681827581429	165.436550765073	138.245276816356	1.10339646239897e-49	1.40358319513713e-48	4.86345519457017e-26	1.65174748028079e-37	0.000365114238577456
NOP2|4839	1006.84717931825	528.239892969307	478.607286348942	5.15423656980619e-64	1.07324169386096e-62	8.7726704210309e-34	5.05909180249716e-44	0.0823718483989672
NOP56|10528	2386.52005333928	1444.32949956149	942.190553777799	8.1485794963016e-72	2.17270760569569e-70	1.97947425399748e-35	6.29936352819316e-31	0.0282758442586049
NOP58|51602	1651.25460868315	1100.98825561718	550.26635306597	6.80931444968368e-34	4.88989279351017e-33	3.44365510627446e-24	8.72903961040617e-36	0.0635611374841303
NOS1AP|9722	139.252910119072	171.559449328793	-32.3065392097212	0.010001349792515	0.0138116440835492	3.19426602628384e-05	3.09234547108541e-38	3.55992270669669e-06
NOS1|4842	3.6537098905009	28.3481485074305	-24.6944386169295	0.294078870940271	0.333557996755688	1.42263713457979e-31	4.30439690178256e-59	2.1350717712045e-23
NOS2|4843	15.7239133992861	13.4603737682838	2.26353963100231	0.294344655482769	0.333822577568179	0.049281728991019	1.29838591084508e-57	2.27248348498535e-10
NOS3|4846	258.799743322886	347.262527116901	-88.4627837940148	2.59093257308849e-05	4.38608481679418e-05	4.21659210981188e-08	5.11859927530581e-38	1.15090908487249e-07
NOSIP|51070	844.376986040794	572.688940206923	271.688045833871	7.2305343762149e-15	2.08204910628426e-14	8.208296568974e-14	2.99589709049443e-40	4.95442653742868e-13
NOSTRIN|115677	507.470880844442	704.190373576644	-196.719492732201	6.62649550652619e-13	1.71410582391948e-12	9.36361134207088e-15	1.20227348134115e-33	0.206296549573725
NOTCH1|4851	1201.85579592146	1613.5000151436	-411.644219222144	1.26990104331258e-10	2.93442187059658e-10	2.87565450843316e-20	6.81410473046509e-44	0.00865328682265894
NOTCH2NL|388677	919.385463914063	690.19081826232	229.194645651742	5.09803991741756e-14	1.40456062190687e-13	0.000564208036546959	3.19156110273071e-37	5.26033137982044e-08
NOTCH2|4853	5891.17413724556	7739.67042572512	-1848.49628847956	2.29393989075289e-10	5.23124290759165e-10	8.97507809645558e-15	3.48097977132092e-46	0.800544210896152
NOTCH3|4854	5051.78010202671	4369.13927329499	682.64082873172	0.0397048709011566	0.0515806570786918	0.468765643990784	2.57252900189135e-56	5.40417186285992e-08
NOTCH4|4855	476.946344594009	1323.9015710146	-846.955226420592	1.9123375355951e-27	1.01873902291912e-26	3.24618357017346e-49	2.12072866536448e-33	0.000139806290084118
NOTO|344022	0.47276304040709	2.47522063683137	-2.00245759642428	0.261308089677038	0.299665776079946	0.239162766170368	6.60128299600983e-58	4.3572984030179e-23
NOTUM|147111	19.1786070363153	2.46287112467239	16.7157359116429	5.02548916392055e-10	1.12345729556242e-09	1.24510719586817e-24	2.7581846684331e-56	3.09261051016771e-21
NOVA1|4857	414.786957971759	678.740311222106	-263.953353250347	1.42585240618706e-10	3.28923323049737e-10	1.87194090992925e-30	6.59227265774644e-48	9.62342669405628e-05
NOVA2|4858	35.806888343563	65.5595489551105	-29.7526606115475	1.58609663201506e-11	3.82792405688271e-11	2.9448509663901e-20	1.2364031530022e-31	1.43821805789783e-09
NOV|4856	184.486951147577	530.697211680393	-346.210260532816	4.31402424950447e-11	1.01852842532861e-10	1.51192233128551e-37	3.66988280961343e-46	1.02569702634105e-15
NOX1|27035	1.70268493503804	0.659498264485591	1.04318667055245	9.09618592494686e-15	2.6039290745271e-14	1.60973060789452e-09	2.79376347824006e-48	2.15576768303922e-15
NOX3|50508	0.0365554404533359	0.00763099846949137	0.0289244419838445	0.0498210700379233	0.0639337701699233	0.0485019930966788	1.25703040103778e-58	4.79552592376756e-23
NOX4|50507	205.199565655618	187.407463241174	17.7921024144443	0.360223444026159	0.398778579170768	0.00131530986070272	3.64549666105076e-31	3.78339510225934e-10
NOX5|79400	15.6847673109247	8.00318680638868	7.68158050453604	7.71046925486602e-09	1.61649795028749e-08	0.573207460872829	1.03562402395853e-52	1.83654323048509e-10
NOXA1|10811	175.985441601884	84.6432888213143	91.3421527805693	2.33995115434073e-23	1.03292920124209e-22	3.74591084397793e-09	1.37947424688669e-40	1.68902627983373e-08
NOXO1|124056	26.2881677653604	5.53871542305092	20.7494523423095	6.77049198351488e-19	2.40951587646982e-18	1.94516408679245e-18	2.13993036423269e-53	1.29061473013818e-16
NPAS1|4861	25.9422978006468	9.6125134881767	16.3297843124701	1.98787895190572e-28	1.10965586627451e-27	3.36313330053971e-11	7.55073025036912e-45	6.74320165517597e-10
NPAS2|4862	432.978298729988	371.732337214069	61.2459615159191	0.010748164234123	0.0147962022187729	0.054290422000207	3.29633770884609e-40	1.22414381899897e-06
NPAS3|64067	54.3057513054116	128.409370453119	-74.1036191477071	5.21650015336498e-25	2.49533934409917e-24	1.97180465145229e-42	8.70757401464484e-53	0.00158657676682517
NPAS4|266743	2.51233489708288	7.47497376816008	-4.9626388710772	5.690698483573e-07	1.07169079587449e-06	6.55831268474293e-39	7.84116850599681e-59	2.38057282063047e-08
NPAT|4863	462.517947688706	588.157332594068	-125.639384905362	1.33479341928656e-09	2.91911415545082e-09	6.59265621935419e-12	3.97861595888161e-22	0.0523226286521889
NPBWR1|2831	0.497033383661413	0.0686516558175383	0.428381727843874	1.29117671225448e-05	2.2315977000839e-05	0.0118447858423479	3.51944173340517e-57	2.61268515815725e-20
NPBWR2|2832	0.0539988479838207	0.0140792119379598	0.0399196360458609	0.261195564939507	0.299586935406314	0.989605184183813	4.0589588098304e-59	4.76564652241133e-23
NPB|256933	5.24807862884717	0.922897145888302	4.32518148295886	4.90831845839495e-14	1.35392565187836e-13	5.69797395952545e-07	1.03735405556897e-54	2.4940734953433e-10
NPC1L1|29881	37.1070746017099	22.791312858072	14.3157617436379	4.09394952591058e-05	6.84302513363756e-05	2.05746599922626e-06	6.25232762086852e-52	4.78344772753545e-13
NPC1|4864	1033.0991026305	1232.85206612067	-199.752963490164	1.01115075371668e-12	2.58916639118946e-12	4.29887379311609e-15	5.45417346016077e-30	0.545873599678795
NPC2|10577	3295.7804406723	3564.32178137006	-268.541340697765	0.0694996739502707	0.0875934810235118	0.00230754882159942	4.75084038711775e-37	5.28673025720758e-09
NPDC1|56654	1958.56836147388	1306.6053480388	651.963013435085	1.2567415942842e-13	3.38122941583657e-13	2.84105804032099e-06	4.98656535170307e-35	2.9674428978537e-12
NPEPL1|79716	804.283092684143	591.144450590243	213.1386420939	1.41597564657526e-09	3.09270170211027e-09	0.011276494246399	7.75676162631042e-52	0.00695720683365438
NPEPPS|9520	2653.48892453273	2293.02735344419	360.461571088534	1.72115259732564e-06	3.14778050736618e-06	0.496131552933361	2.13265848337187e-35	1.79986645279779e-14
NPFFR1|64106	0.432655612133168	0.335631202481159	0.0970244096520094	0.119815583042798	0.145609905022593	0.74186064113494	3.52606047641464e-49	3.84624237653039e-15
NPFFR2|10886	12.477868378608	4.10532428509887	8.37254409350917	2.58658394123192e-09	5.56366211602227e-09	0.214572199121257	5.91106083223174e-54	1.14051332889182e-14
NPFF|8620	9.05245091107955	13.4918414595213	-4.43939054844179	7.69445586267616e-09	1.61330548730192e-08	1.82399839914491e-22	3.59655617557753e-46	3.43236768760327e-09
NPHP1|4867	119.914894689049	139.020965610792	-19.1060709217438	4.86492940926607e-05	8.08171095571176e-05	4.27411656345768e-06	1.69337233112851e-25	1.18717343063138e-09
NPHP3|27031	309.817574990585	774.199969509734	-464.382394519149	3.44961937634595e-31	2.19269769089036e-30	1.25883258845676e-52	2.35660930016476e-20	0.000763833493995286
NPHP4|261734	269.951781540912	251.454659104308	18.4971224366042	0.0163250067867858	0.0221175078751155	0.375046654687273	2.10316177184441e-20	0.492172693430577
NPHS1|4868	5.59578706287305	0.505468002598487	5.09031906027456	8.8664784365322e-10	1.95699458376069e-09	2.13789903456918e-16	2.23489498512784e-56	1.10138891597122e-18
NPHS2|7827	0.428875356813557	0.191794749887526	0.237080606926031	0.271773638383448	0.310557386856491	0.188982075107707	5.029641661244e-59	6.49892982771487e-20
NPIPL3|23117	809.212023233372	647.687765376134	161.524257857238	8.26117542347652e-05	0.00013492179828128	0.921260992973383	3.80873599844075e-42	3.47325139789517e-10
NPIP|9284	731.018403061064	843.18727927737	-112.168876216306	3.78576868661965e-05	6.34080738334051e-05	2.91413983731517e-07	6.51836838584175e-26	0.00220030482072832
NPLOC4|55666	2683.38984514998	2231.53471609694	451.855129053034	9.05930203949024e-11	2.10808716052107e-10	4.05325027792978e-06	6.40674251574737e-30	2.10047892305238e-08
NPL|80896	248.938183682924	205.005847924489	43.9323357584355	0.0302712537622823	0.0398626843046256	8.14426071372572e-06	4.88543369104894e-41	3.15808746843218e-16
NPM1|4869	10588.8723424689	8846.60266135814	1742.26968111078	3.15209059542074e-09	6.74753122871266e-09	7.32518084671983e-06	1.30521555335694e-30	0.000563868414398805
NPM2|10361	12.940191091321	29.1240634612185	-16.1838723698974	9.55227051932058e-11	2.2202837771105e-10	1.68216382785368e-22	1.60004915052496e-47	6.48241224532939e-07
NPM3|10360	392.7295884198	244.92664632123	147.80294209857	4.29555374082425e-17	1.39610596569357e-16	1.72628013593321e-07	5.61192754754736e-43	1.8482694996998e-07
NPNT|255743	4076.39864657518	1097.95358656774	2978.44506000744	2.97382748124117e-77	9.48069130704385e-76	6.00761394554303e-20	1.6116033820392e-38	0.000158019057169618
NPPA|4878	1.09008289521449	1.45320183363507	-0.363118938420584	0.00693164997591029	0.00972486713512465	1.74835129968753e-05	6.75260933544522e-40	3.45694953414989e-10
NPPB|4879	0.279738976729603	0.0876366756100354	0.192102301119568	0.0668648957235816	0.0844386255444	0.389704408899624	1.33918036401893e-58	2.12249695948735e-19
NPPC|4880	2.31862394127028	1.27285206334267	1.04577187792761	0.0090833880445441	0.0125973412552374	0.260362340123458	1.07146960385814e-55	8.72676837171059e-19
NPR1|4881	191.761310676198	2316.98599514837	-2125.22468447217	1.93557589708999e-18	6.71385516863566e-18	5.60089768899509e-62	1.99057979602055e-39	3.3045793288236e-10
NPR2|4882	177.533603216961	552.008451983571	-374.47484876661	9.00195882612248e-29	5.12674664796451e-28	3.20681000602691e-53	1.58556448788048e-39	1.01462257719412e-05
NPR3|4883	70.4050101135481	248.740631672746	-178.335621559198	2.53076703923229e-06	4.57830452748949e-06	8.61735228814832e-18	3.27937583645622e-53	3.70040556385162e-15
NPRL2|10641	469.515211050666	318.197276635279	151.317934415387	2.38711586439286e-39	2.11888784314094e-38	4.95466690911278e-21	2.17054738476352e-24	5.94626279734434e-08
NPRL3|8131	1042.75332972307	784.02694500133	258.726384721737	1.24012777727249e-26	6.37163748628163e-26	3.06476596805384e-16	1.91112525721965e-20	0.00114334682282382
NPSR1|387129	0.198696603273636	0.0211998154901995	0.177496787783436	0.0465126479712258	0.0599091076221605	0.863279791845335	7.89672328035974e-59	2.18020428555534e-22
NPS|594857	0.0213882017765642	0.000107908269972321	0.0212802935065918	0.26389997299666	0.30239501655448	0.666418884753349	2.67473911540121e-59	0.584868487271369
NPTN|27020	2541.01815505054	2539.08400832411	1.93414672643166	0.976271417222272	0.979515636367613	0.247630685665462	1.35640686924779e-23	2.31459626533198e-09
NPTX1|4884	108.527842900896	63.3053457077303	45.2224971931654	0.462879228636271	0.501656115030156	6.60575103909514e-12	3.9381671789664e-59	5.51124034227558e-15
NPTX2|4885	112.654254611061	18.3994030840792	94.2548515269814	0.0147445192520607	0.0200543043898018	1.4640658737459e-16	7.21909637183235e-59	4.56286548616042e-13
NPTXR|23467	679.270578597823	541.918934041456	137.351644556366	1.07925420742488e-07	2.12182017932014e-07	0.182858228091565	5.52459125804211e-37	0.476737879239511
NPVF|64111	0.00473921346865008	0.000102229924447492	0.00463698354420259	0.00838613779035765	0.0116658171267588	0.516973171254562	1.50207482006027e-58	0.00158959256696799
NPW|283869	33.2970687324734	1.33191065454886	31.9651580779245	2.98747022101448e-11	7.10727127550965e-11	6.60747739877717e-21	5.09634463521245e-56	2.3947372404655e-16
NPY1R|4886	5347.32500468057	1686.88571340419	3660.43929127638	1.52135332393951e-10	3.50402794411063e-10	5.53832736051125e-08	3.99790266755537e-53	3.1308171175272e-12
NPY2R|4887	25.9553148013759	308.575615566181	-282.620300764805	2.04714187726757e-09	4.43212800613525e-09	4.08940171987654e-52	1.81685968867511e-58	6.57919504493558e-15
NPY5R|4889	60.4198814715752	89.3076218837025	-28.8877404121273	0.0121602183152812	0.0166763370670656	5.99559647493485e-33	7.51508328009276e-55	8.40550488489866e-11
NPY6R|4888	9.13978410767431	16.9376874311524	-7.79790332347805	0.603933597197058	0.639373004901397	9.41853701411436e-14	1.03069705190313e-58	1.84205665460345e-23
NPY|4852	10.5312144084183	0.588269929901318	9.94294447851697	0.0849434435485293	0.105753067703284	0.000272633386312429	5.05773831211773e-59	1.51098297775136e-18
NQO1|1728	3680.80542605292	2926.84751068156	753.957915371362	0.00624456204271136	0.00879938938221736	0.0191523726536615	2.96849172396782e-39	7.37992100501085e-13
NQO2|4835	529.62988590638	657.371887365968	-127.742001459588	0.000847362219493984	0.00128212791866984	9.11440552172454e-05	9.79265531229557e-32	1.72541333073006e-11
NR0B1|190	13.2224551697776	5.35516377039816	7.86729139937945	0.178673646942071	0.211079385774076	1.39748469847027e-33	7.87541958166133e-59	1.1092178108115e-13
NR0B2|8431	0.988090283275681	0.846791687141866	0.141298596133815	0.659504411396887	0.691430581136163	0.284354034029759	4.81281671500526e-56	8.53442281406738e-21
NR1D1|9572	514.139206177252	819.327284638798	-305.188078461546	1.15636763021585e-07	2.26994777856024e-07	9.67342271621421e-11	9.4800742343982e-39	1.19112893412433e-07
NR1D2|9975	1155.20243391211	2225.0058900472	-1069.80345613508	2.89894499178719e-21	1.15794240518255e-20	1.66379584713585e-30	2.97041316895935e-21	0.00412699836756539
NR1H2|7376	1277.79292331906	1181.77481368285	96.0181096362119	0.0117910236183186	0.0161873290476562	0.112854567960132	3.30261868695352e-25	2.34604947685776e-09
NR1H3|10062	493.206054600154	861.420898778325	-368.214844178171	2.64700008042883e-13	7.00148913312088e-13	3.25430002217864e-26	2.78200469102026e-34	4.55950313647874e-10
NR1H4|9971	1.38122079050578	1.1227071106905	0.258513679815276	0.736786040008299	0.763794707771289	3.47812522316854e-06	6.73043878154732e-59	3.75443012627057e-21
NR1I2|8856	4.25420411244666	4.36703407220774	-0.11282995976108	0.769515268092907	0.793596442094408	5.09454529293486e-05	4.13806534253737e-50	1.91917650903003e-07
NR1I3|9970	11.3594699747674	7.13967780074398	4.21979217402345	2.84298968755683e-20	1.08051501805312e-19	1.38645371548347e-09	3.26198833575116e-46	4.53429105866104e-06
NR2C1|7181	291.750582918639	434.875341243473	-143.124758324834	6.12790306113729e-36	4.79832104302859e-35	2.82946164722762e-38	1.85972011901711e-21	4.6818554300354e-05
NR2C2AP|126382	586.393202472924	306.443881137578	279.949321335346	6.94998642295624e-61	1.29248343523292e-59	8.72718831296276e-35	2.11754436850498e-37	2.5304332447217e-05
NR2C2|7182	1001.33759583355	1451.33676701767	-449.999171184126	1.93185170563736e-19	7.0624728220158e-19	6.12394974515992e-23	9.14692917875161e-15	0.155540742839194
NR2E1|7101	5.28923438168114	1.83104133912388	3.45819304255725	0.171782718555447	0.203582948202602	6.42809446590543e-11	5.36919543686641e-59	2.02592615949481e-09
NR2E3|10002	10.010025911718	5.78465193238715	4.22537397933084	6.55230281483617e-10	1.45558676792254e-09	0.693606423969977	1.86576636134933e-49	6.4027377777431e-08
NR2F1|7025	286.747548106917	466.622934859717	-179.875386752799	6.21982352953886e-09	1.31040735643881e-08	3.01675431700584e-31	5.92945157129377e-53	0.000742778376091061
NR2F2|7026	1921.21752259034	1723.33788015947	197.879642430869	0.00294311764613371	0.00426400030998315	0.193794645468706	2.92240992246192e-31	0.039838352776743
NR2F6|2063	1425.9021147275	603.653284513142	822.248830214354	8.63237448269007e-96	4.39779852367518e-94	4.91577995570941e-49	1.11652963302343e-35	4.33840375214149e-09
NR3C1|2908	1169.94455198204	3919.80505570727	-2749.86050372523	3.90693487024798e-34	2.83139003957152e-33	9.08419443603558e-61	2.0225716132849e-26	2.05658021949042e-06
NR3C2|4306	147.615178704999	701.265299045216	-553.650120340217	2.29959542048569e-49	2.89828075985216e-48	5.56410128791293e-63	1.1755103105795e-40	0.000199020600095261
NR4A1|3164	1854.36682903019	7147.18781613761	-5292.82098710742	3.72116461934128e-12	9.26612865975693e-12	1.73508377927842e-28	6.89286249894219e-50	1.94814088414285e-10
NR4A2|4929	553.55600735159	937.50920112919	-383.9531937776	8.54162402760713e-06	1.49338399821853e-05	2.15781071252369e-13	2.67907208382261e-44	1.58901307968082e-11
NR4A3|8013	140.466588394852	614.434455180462	-473.96786678561	6.29675667880409e-09	1.32634360698191e-08	3.72412970053644e-24	9.3946048590114e-52	3.25957880166053e-13
NR5A1|2516	6.649319945286	0.915751500299919	5.73356844498608	0.00676882864267254	0.00950423322890646	0.000289920264126059	2.38000220041535e-58	9.89223122798739e-13
NR5A2|2494	79.5680858488394	227.849903013808	-148.281817164968	3.10099816943376e-25	1.49522295482961e-24	4.32059014956565e-47	7.11565455366456e-46	8.83539890963505e-06
NR6A1|2649	11.552119164538	9.26276795300726	2.28935121153076	0.00203873245376723	0.00299111687800549	0.927560018065901	3.24714497316435e-35	7.92436989808191e-05
NRADDP|100129354	1.42560603098392	1.49099181073437	-0.0653857797504538	0.567943301899695	0.604826180367376	0.014745705040206	1.92811968733424e-36	1.55618360602755e-06
NRAP|4892	11.4767980377599	1748.32614684044	-1736.84934880268	0.322416298094386	0.361308280998627	0.0277603680457851	3.07277572298521e-59	1.59772709965558e-23
NRARP|441478	400.147968098633	246.93139996384	153.216568134793	1.50867203785898e-18	5.2722630824311e-18	4.13339663922129e-13	4.24525783653428e-46	1.93088363880977e-07
NRAS|4893	1581.71690920459	1215.93640165687	365.780507547727	2.06867254426567e-05	3.52405542700949e-05	2.00845750576372e-05	5.16742205187059e-57	4.07832453841115e-05
