394	H	HeLa-S3+Stanford+MafK_(ab50322)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+MafK_(ab50322),
395	H	HeLa-S3+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Max,
396	H	HeLa-S3+Stanford+MAZ_(ab85725)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+MAZ_(ab85725),
397	H	HeLa-S3+Stanford+Mxi1_(AF4185)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Mxi1_(AF4185),
398	H	HeLa-S3+Harvard+NF-YA	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+NF-YA,
399	H	HeLa-S3+Harvard+NF-YB	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+NF-YB,
400	H	HeLa-S3+Stanford+Nrf1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Nrf1,
401	H	HeLa-S3+Stanford+p300_(SC-584)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+p300_(SC-584),
402	H	HeLa-S3+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Yale+Pol2,
403	H	HeLa-S3+Stanford+Pol2(phosphoS2)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Pol2(phosphoS2),
404	H	HeLa-S3+Stanford+PRDM1_(9115)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+PRDM1_(9115),
405	H	HeLa-S3+Stanford+Rad21	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Rad21,
406	H	HeLa-S3+Stanford+RFX5_(200-401-194)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+RFX5_(200-401-194),
407	H	HeLa-S3+Harvard+RPC155	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+RPC155,
408	H	HeLa-S3+Stanford+SMC3_(ab9263)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+SMC3_(ab9263),
409	H	HeLa-S3+Stanford+SPT20	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+SPT20,
410	H	HeLa-S3+IFNg30+Yale+STAT1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+IFNg30+Yale+STAT1,
411	H	HeLa-S3+Stanford+STAT3	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+STAT3,
412	H	HeLa-S3+Stanford+TBP	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+TBP,
413	H	HeLa-S3+USC+TCF7L2	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+TCF7L2,
414	H	HeLa-S3+USC+TCF7L2_C9B9_(2565)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+TCF7L2_C9B9_(2565),
415	H	HeLa-S3+Harvard+TFIIIC-110	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+TFIIIC-110,
416	H	HeLa-S3+USC+TR4	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+TR4,
417	H	HeLa-S3+Stanford+USF2	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+USF2,
418	H	HeLa-S3+Stanford+ZKSCAN1_(HPA006672)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+ZKSCAN1_(HPA006672),
419	H	HeLa-S3+Stanford+Znf143_(16618-1-AP)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Znf143_(16618-1-AP),
420	H	HeLa-S3+USC+ZNF274	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+ZNF274,
421	H	HeLa-S3+Harvard+ZZZ3	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+ZZZ3,
422	L	HepG2+Stanford+ARID3A_(NB100-279)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+ARID3A_(NB100-279),
423	L	HepG2+Stanford+BHLHE40_(NB100-1800)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+BHLHE40_(NB100-1800),
424	L	HepG2+Stanford+BRCA1_(A300-000A)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+BRCA1_(A300-000A),
425	L	HepG2+forskolin+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+CEBPB,
426	L	HepG2+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+CEBPB,
427	L	HepG2+Stanford+CHD2_(AB68301)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+CHD2_(AB68301),
428	L	HepG2+Stanford+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+c-Jun,
429	L	HepG2+Stanford+COREST_(sc-30189)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+COREST_(sc-30189),
430	L	HepG2+forskolin+Stanford+ERRA	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+ERRA,
431	L	HepG2+forskolin+Stanford+GRp20	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+GRp20,
432	L	HepG2+forskolin+Stanford+HNF4A	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+HNF4A,
433	L	HepG2+forskolin+Stanford+HSF1	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+HSF1,
434	L	HepG2+Stanford+IRF3	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+IRF3,
435	L	HepG2+Stanford+JunD	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+JunD,
436	L	HepG2+Stanford+MafF_(M8194)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+MafF_(M8194),
437	L	HepG2+Stanford+MafK_(ab50322)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+MafK_(ab50322),
438	L	HepG2+Stanford+MafK_(SC-477)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+MafK_(SC-477),
439	L	HepG2+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+Max,
440	L	HepG2+Stanford+MAZ_(ab85725)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+MAZ_(ab85725),
441	L	HepG2+Stanford+Mxi1_(AF4185)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+Mxi1_(AF4185),
442	L	HepG2+Stanford+Nrf1	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+Nrf1,
443	L	HepG2+Stanford+p300_(SC-584)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+p300_(SC-584),
444	L	HepG2+forskolin+Stanford+PGC1A	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+PGC1A,
445	L	HepG2+forskolin+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HepG2+forskolin+Stanford+Pol2,
446	L	HepG2+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+Pol2,
447	L	HepG2+Stanford+Pol2(phosphoS2)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+Pol2(phosphoS2),
448	L	HepG2+Stanford+Rad21	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+Rad21,
449	L	HepG2+Stanford+RFX5_(200-401-194)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+RFX5_(200-401-194),
450	L	HepG2+Stanford+SMC3_(ab9263)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+SMC3_(ab9263),
451	L	HepG2+insulin+Stanford+SREBP1	n/a	n/a	n/a	3	n/a,n/a/,HepG2+insulin+Stanford+SREBP1,
452	L	HepG2+Stanford+TBP	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+TBP,
453	L	HepG2+USC+TCF7L2	n/a	n/a	n/a	3	n/a,n/a/,HepG2+USC+TCF7L2,
454	L	HepG2+USC+TR4	n/a	n/a	n/a	3	n/a,n/a/,HepG2+USC+TR4,
455	L	HepG2+Stanford+USF2	n/a	n/a	n/a	3	n/a,n/a/,HepG2+Stanford+USF2,
456	L	HepG2+USC+ZNF274	n/a	n/a	n/a	3	n/a,n/a/,HepG2+USC+ZNF274,
457	U	HUVEC+USC+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+USC+c-Fos,
458	U	HUVEC+Stanford+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+Stanford+c-Jun,
459	U	HUVEC+USC+GATA-2	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+USC+GATA-2,
460	U	HUVEC+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+Stanford+Max,
461	U	HUVEC+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+Stanford+Pol2,
462	I	IMR90+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,IMR90+Stanford+CEBPB,
463	I	IMR90+Stanford+CTCF_(SC-15914)	n/a	n/a	n/a	3	n/a,n/a/,IMR90+Stanford+CTCF_(SC-15914),
464	I	IMR90+Stanford+MafK_(ab50322)	n/a	n/a	n/a	3	n/a,n/a/,IMR90+Stanford+MafK_(ab50322),
465	I	IMR90+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,IMR90+Stanford+Pol2,
466	I	IMR90+Stanford+Rad21	n/a	n/a	n/a	3	n/a,n/a/,IMR90+Stanford+Rad21,
467	K	K562+Stanford+ARID3A_(sc-8821)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+ARID3A_(sc-8821),
468	K	K562+Harvard+ATF1_(06-325)	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+ATF1_(06-325),
469	K	K562+Harvard+ATF3	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+ATF3,
470	K	K562+Stanford+Bach1_(sc-14700)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Bach1_(sc-14700),
471	K	K562+Harvard+BDP1	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+BDP1,
472	K	K562+Stanford+BHLHE40_(NB100-1800)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+BHLHE40_(NB100-1800),
473	K	K562+Harvard+BRF1	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+BRF1,
474	K	K562+Harvard+BRF2	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+BRF2,
475	K	K562+Stanford+Brg1	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Brg1,
476	K	K562+Harvard+CCNT2	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+CCNT2,
477	K	K562+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+CEBPB,
478	K	K562+Yale+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,K562+Yale+c-Fos,
479	K	K562+Stanford+CHD2_(AB68301)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+CHD2_(AB68301),
480	K	K562+IFNa30+Stanford+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa30+Stanford+c-Jun,
481	K	K562+IFNa6h+Yale+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa6h+Yale+c-Jun,
482	K	K562+IFNg30+Yale+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg30+Yale+c-Jun,
483	K	K562+IFNg6h+Yale+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg6h+Yale+c-Jun,
484	K	K562+Yale+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,K562+Yale+c-Jun,
485	K	K562+IFNa30+Yale+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa30+Yale+c-Myc,
486	K	K562+IFNa6h+Yale+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa6h+Yale+c-Myc,
487	K	K562+IFNg30+Stanford+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg30+Stanford+c-Myc,
488	K	K562+IFNg6h+Yale+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg6h+Yale+c-Myc,
489	K	K562+Stanford+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+c-Myc,
490	K	K562+Yale+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+Yale+c-Myc,
491	K	K562+Stanford+COREST_(ab24166)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+COREST_(ab24166),
492	K	K562+Stanford+COREST_(sc-30189)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+COREST_(sc-30189),
493	K	K562+Stanford+CTCF_(SC-15914)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+CTCF_(SC-15914),
494	K	K562+USC+E2F4	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+E2F4,
495	K	K562+USC+E2F6	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+E2F6,
496	K	K562+Stanford+ELK1_(1277-1)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+ELK1_(1277-1),
497	K	K562+USC+GATA-1	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+GATA-1,
498	K	K562+USC+GATA-2	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+GATA-2,
499	K	K562+Harvard+GTF2B	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+GTF2B,
500	K	K562+Stanford+GTF2F1_(AB28179)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+GTF2F1_(AB28179),
501	K	K562+Harvard+HMGN3	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+HMGN3,
502	K	K562+Stanford+Ini1	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Ini1,
503	K	K562+IFNa30+Stanford+IRF1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa30+Stanford+IRF1,
504	K	K562+IFNa6h+Stanford+IRF1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa6h+Stanford+IRF1,
505	K	K562+IFNg30+Stanford+IRF1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg30+Stanford+IRF1,
506	K	K562+IFNg6h+Stanford+IRF1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg6h+Stanford+IRF1,
507	K	K562+Stanford+JunD	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+JunD,
508	K	K562+USC+KAP1	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+KAP1,
509	K	K562+Stanford+MafF_(M8194)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+MafF_(M8194),
510	K	K562+Stanford+MafK_(ab50322)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+MafK_(ab50322),
511	K	K562+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Max,
512	K	K562+Stanford+MAZ_(ab85725)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+MAZ_(ab85725),
513	K	K562+Stanford+Mxi1_(AF4185)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Mxi1_(AF4185),
514	K	K562+Harvard+NELFe	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+NELFe,
515	K	K562+Yale+NF-E2	n/a	n/a	n/a	3	n/a,n/a/,K562+Yale+NF-E2,
516	K	K562+Stanford+NF-YA	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+NF-YA,
517	K	K562+Stanford+NF-YB	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+NF-YB,
518	K	K562+Stanford+Nrf1	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Nrf1,
519	K	K562+Stanford+p300	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+p300,
520	K	K562+IFNa30+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa30+Yale+Pol2,
521	K	K562+IFNa6h+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa6h+Yale+Pol2,
522	K	K562+IFNg30+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg30+Stanford+Pol2,
523	K	K562+IFNg6h+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg6h+Yale+Pol2,
524	K	K562+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Pol2,
525	K	K562+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+Yale+Pol2,
526	K	K562+Stanford+Iggrab+Pol2(phosphoS2)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Iggrab+Pol2(phosphoS2),
527	K	K562+Stanford+Pol2(phosphoS2)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Pol2(phosphoS2),
528	K	K562+Stanford+Pol3	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Pol3,
529	K	K562+Yale+Rad21	n/a	n/a	n/a	3	n/a,n/a/,K562+Yale+Rad21,
530	K	K562+Stanford+RFX5_(200-401-194)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+RFX5_(200-401-194),
531	K	K562+Harvard+RPC155	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+RPC155,
532	K	K562+MNaseD+USC+SETDB1	n/a	n/a	n/a	3	n/a,n/a/,K562+MNaseD+USC+SETDB1,
533	K	K562+USC+SETDB1	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+SETDB1,
534	K	K562+Harvard+SIRT6	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+SIRT6,
535	K	K562+Stanford+SMC3_(ab9263)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+SMC3_(ab9263),
536	K	K562+IFNa30+Yale+STAT1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa30+Yale+STAT1,
537	K	K562+IFNa6h+Yale+STAT1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa6h+Yale+STAT1,
538	K	K562+IFNg30+Stanford+STAT1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg30+Stanford+STAT1,
539	K	K562+IFNg6h+Stanford+STAT1	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNg6h+Stanford+STAT1,
540	K	K562+IFNa30+Yale+STAT2	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa30+Yale+STAT2,
541	K	K562+IFNa6h+Yale+STAT2	n/a	n/a	n/a	3	n/a,n/a/,K562+IFNa6h+Yale+STAT2,
542	K	K562+Stanford+TAL1_(SC-12984)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+TAL1_(SC-12984),
543	K	K562+Stanford+TBLR1_(ab24550)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+TBLR1_(ab24550),
544	K	K562+Stanford+TBLR1_(NB600-270)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+TBLR1_(NB600-270),
545	K	K562+Stanford+TBP	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+TBP,
546	K	K562+Harvard+TFIIIC-110	n/a	n/a	n/a	3	n/a,n/a/,K562+Harvard+TFIIIC-110,
547	K	K562+USC+TR4	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+TR4,
548	K	K562+Stanford+UBF_(sc-13125)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+UBF_(sc-13125),
549	K	K562+Stanford+UBTF_(SAB1404509)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+UBTF_(SAB1404509),
550	K	K562+Stanford+USF2	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+USF2,
551	K	K562+USC+YY1	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+YY1,
552	K	K562+Stanford+Znf143_(16618-1-AP)	n/a	n/a	n/a	3	n/a,n/a/,K562+Stanford+Znf143_(16618-1-AP),
553	K	K562+USC+ZNF263	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+ZNF263,
554	K	K562+USC+ZNF274	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+ZNF274,
555	K	K562+USC+ZNF274_(M01)	n/a	n/a	n/a	3	n/a,n/a/,K562+USC+ZNF274_(M01),
556	m	MCF10A-Er-Src+EtOH_0.01pct+Harvard+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+EtOH_0.01pct+Harvard+c-Fos,
557	m	MCF10A-Er-Src+4OHTAM_1uM_12hr+Harvard+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_12hr+Harvard+c-Fos,
558	m	MCF10A-Er-Src+4OHTAM_1uM_4hr+Harvard+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_4hr+Harvard+c-Fos,
559	m	MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+c-Fos,
560	m	MCF10A-Er-Src+EtOH_0.01pct+Harvard+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+EtOH_0.01pct+Harvard+c-Myc,
561	m	MCF10A-Er-Src+4OHTAM_1uM_4hr+Harvard+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_4hr+Harvard+c-Myc,
562	m	MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+E2F4	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+E2F4,
563	m	MCF10A-Er-Src+EtOH_0.01pct+Harvard+Pol2	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+EtOH_0.01pct+Harvard+Pol2,
564	m	MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+Pol2	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+Pol2,
565	m	MCF10A-Er-Src+EtOH_0.01pct+Harvard+STAT3	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+EtOH_0.01pct+Harvard+STAT3,
566	m	MCF10A-Er-Src+EtOH_0.01pct_4hr+Harvard+STAT3	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+EtOH_0.01pct_4hr+Harvard+STAT3,
567	m	MCF10A-Er-Src+EtOH_0.01pct_12hr+Harvard+STAT3	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+EtOH_0.01pct_12hr+Harvard+STAT3,
568	m	MCF10A-Er-Src+4OHTAM_1uM_12hr+Harvard+STAT3	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_12hr+Harvard+STAT3,
569	m	MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+STAT3	n/a	n/a	n/a	3	n/a,n/a/,MCF10A-Er-Src+4OHTAM_1uM_36hr+Harvard+STAT3,
570	M	MCF-7+USC+GATA3_(SC-268)	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+USC+GATA3_(SC-268),
571	M	MCF-7+USC+GATA3_(SC-269)	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+USC+GATA3_(SC-269),
572	M	MCF-7+USC+HA-E2F1	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+USC+HA-E2F1,
573	M	MCF-7+USC+TCF7L2	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+USC+TCF7L2,
574	M	MCF-7+USC+ZNF217	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+USC+ZNF217,
575	n	NB4+Stanford+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,NB4+Stanford+c-Myc,
576	n	NB4+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,NB4+Stanford+Max,
577	n	NB4+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,NB4+Yale+Pol2,
578	n	NT2-D1+USC+SUZ12	n/a	n/a	n/a	3	n/a,n/a/,NT2-D1+USC+SUZ12,
579	n	NT2-D1+USC+YY1	n/a	n/a	n/a	3	n/a,n/a/,NT2-D1+USC+YY1,
580	n	NT2-D1+USC+ZNF274	n/a	n/a	n/a	3	n/a,n/a/,NT2-D1+USC+ZNF274,
581	p	PANC-1+USC+TCF7L2	n/a	n/a	n/a	3	n/a,n/a/,PANC-1+USC+TCF7L2,
582	p	PBDE+USC+GATA-1	n/a	n/a	n/a	3	n/a,n/a/,PBDE+USC+GATA-1,
583	p	PBDE+USC+Pol2	n/a	n/a	n/a	3	n/a,n/a/,PBDE+USC+Pol2,
584	p	PBDEFetal+USC+GATA-1	n/a	n/a	n/a	3	n/a,n/a/,PBDEFetal+USC+GATA-1,
585	r	Raji+USC+Pol2	n/a	n/a	n/a	3	n/a,n/a/,Raji+USC+Pol2,
586	s	SH-SY5Y+USC+GATA-2	n/a	n/a	n/a	3	n/a,n/a/,SH-SY5Y+USC+GATA-2,
587	s	SH-SY5Y+USC+GATA3_(SC-269)	n/a	n/a	n/a	3	n/a,n/a/,SH-SY5Y+USC+GATA3_(SC-269),
588	u	U2OS+USC+KAP1	n/a	n/a	n/a	3	n/a,n/a/,U2OS+USC+KAP1,
589	u	U2OS+USC+SETDB1	n/a	n/a	n/a	3	n/a,n/a/,U2OS+USC+SETDB1,
590	K	K562+UChicago+eGFP-FOS	n/a	n/a	n/a	3	n/a,n/a/,K562+UChicago+eGFP-FOS,
591	K	K562+UChicago+eGFP-GATA2	n/a	n/a	n/a	3	n/a,n/a/,K562+UChicago+eGFP-GATA2,
592	K	K562+UChicago+eGFP-HDAC8	n/a	n/a	n/a	3	n/a,n/a/,K562+UChicago+eGFP-HDAC8,
593	K	K562+UChicago+eGFP-JunB	n/a	n/a	n/a	3	n/a,n/a/,K562+UChicago+eGFP-JunB,
594	K	K562+UChicago+eGFP-JunD	n/a	n/a	n/a	3	n/a,n/a/,K562+UChicago+eGFP-JunD,
595	A	A549+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,A549+UT-A+CTCF,
596	A	A549+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,A549+UT-A+Pol2,
597	f	Fibrobl+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,Fibrobl+UT-A+CTCF,
598	g	Gliobla+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,Gliobla+UT-A+CTCF,
599	g	Gliobla+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,Gliobla+UT-A+Pol2,
600	G	GM12878+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,GM12878+UT-A+c-Myc,
601	G	GM12878+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12878+UT-A+CTCF,
602	G	GM12878+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM12878+UT-A+Pol2,
603	g	GM12891+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12891+UT-A+CTCF,
604	g	GM12892+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12892+UT-A+CTCF,
605	g	GM19238+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM19238+UT-A+CTCF,
606	g	GM19239+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM19239+UT-A+CTCF,
607	g	GM19240+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM19240+UT-A+CTCF,
